遊戲名稱,期別,開獎日期,銷售總額,銷售注數,總獎金,獎號1,獎號2,獎號3,獎號4,獎號5,獎號6, 
49樂合彩,109000001,2020/01/03,11506025,460241,7278750,16,18,19,29,30,47,,,,,,
49樂合彩,109000002,2020/01/07,11139500,445580,6325000,01,05,08,15,16,38,,,,,,
49樂合彩,109000003,2020/01/10,11741825,469673,8058750,04,07,12,17,33,38,,,,,,
49樂合彩,109000004,2020/01/14,11725125,469005,6461250,07,20,34,37,38,47,,,,,,
49樂合彩,109000005,2020/01/17,11536550,461462,4868750,07,09,20,42,44,45,,,,,,
49樂合彩,109000006,2020/01/21,11148100,445924,4905000,17,22,30,38,44,48,,,,,,
49樂合彩,109000007,2020/01/23,6585700,263428,3068750,13,18,23,30,44,48,,,,,,
49樂合彩,109000008,2020/01/24,9239525,369581,4055000,07,13,18,21,38,44,,,,,,
49樂合彩,109000009,2020/01/25,8270950,330838,3298750,05,13,16,31,41,45,,,,,,
49樂合彩,109000010,2020/01/26,10798875,431955,4577500,03,28,29,35,41,47,,,,,,
49樂合彩,109000011,2020/01/27,8604925,344197,4678750,09,12,23,33,39,45,,,,,,
49樂合彩,109000012,2020/01/28,9622300,384892,4947500,02,03,13,20,28,38,,,,,,
49樂合彩,109000013,2020/01/29,8512725,340509,10477500,01,04,09,14,15,49,,,,,,
49樂合彩,109000014,2020/01/30,7729025,309161,4355000,06,24,35,41,46,49,,,,,,
49樂合彩,109000015,2020/01/31,9725525,389021,4966250,14,16,19,28,32,49,,,,,,
49樂合彩,109000016,2020/02/01,7827500,313100,5945000,02,10,12,20,26,34,,,,,,
49樂合彩,109000017,2020/02/02,11363925,454557,8000000,03,16,17,30,33,37,,,,,,
49樂合彩,109000018,2020/02/04,11052775,442111,5120000,03,23,27,28,37,48,,,,,,
49樂合彩,109000019,2020/02/07,12000575,480023,7707500,05,15,19,22,30,42,,,,,,
49樂合彩,109000020,2020/02/11,11123050,444922,4661250,09,22,23,37,43,46,,,,,,
49樂合彩,109000021,2020/02/14,11358725,454349,6757500,07,13,23,33,35,36,,,,,,
49樂合彩,109000022,2020/02/18,10832525,433301,4243750,04,13,31,35,37,42,,,,,,
49樂合彩,109000023,2020/02/21,11318050,452722,5147500,13,15,27,34,35,39,,,,,,
49樂合彩,109000024,2020/02/25,10919925,436797,8622500,01,02,08,44,47,48,,,,,,
49樂合彩,109000025,2020/02/28,11302125,452085,4830000,02,09,18,27,46,48,,,,,,
49樂合彩,109000026,2020/03/03,10874450,434978,8273750,08,10,11,17,28,42,,,,,,
49樂合彩,109000027,2020/03/06,11546175,461847,10240000,08,12,13,15,16,30,,,,,,
49樂合彩,109000028,2020/03/10,11332950,453318,7262500,01,04,12,25,34,37,,,,,,
49樂合彩,109000029,2020/03/13,11578075,463123,6408750,14,22,32,33,34,49,,,,,,
49樂合彩,109000030,2020/03/17,11346225,453849,7190000,10,17,28,29,43,47,,,,,,
49樂合彩,109000031,2020/03/20,11293275,451731,4798750,01,08,13,43,46,48,,,,,,
49樂合彩,109000032,2020/03/24,10843675,433747,5325000,10,12,16,29,41,45,,,,,,
49樂合彩,109000033,2020/03/27,12162575,486503,4830000,02,08,10,16,23,49,,,,,,
