遊戲名稱,期別,開獎日期,銷售總額,銷售注數,總獎金,獎號1,獎號2,獎號3,獎號4,獎號5,獎號6,獎號7,獎號8,獎號9,獎號10,獎號11,獎號12 
雙贏彩,108000257,2019/10/26,3885500,77710,1472700,01,02,03,04,05,07,08,09,10,13,15,18
雙贏彩,108000258,2019/10/28,3512500,70250,2105100,02,03,04,07,08,09,10,11,13,17,18,19
雙贏彩,108000259,2019/10/29,3133950,62679,1227900,01,03,05,08,09,12,13,15,17,18,21,23
雙贏彩,108000260,2019/10/30,4024150,80483,895500,02,04,05,07,09,14,15,16,18,19,21,24
雙贏彩,108000261,2019/10/31,3223700,64474,892200,01,02,04,05,06,07,09,11,13,16,21,22
雙贏彩,108000262,2019/11/01,3243600,64872,16426000,01,03,05,08,09,11,15,16,17,20,22,24
雙贏彩,108000263,2019/11/02,3899400,77988,658100,01,04,05,08,10,12,16,18,19,20,21,23
雙贏彩,108000264,2019/11/04,3463150,69263,1235800,01,02,03,07,09,13,15,16,18,19,20,21
雙贏彩,108000265,2019/11/05,3143900,62878,982000,02,04,06,08,09,12,14,15,16,17,20,23
雙贏彩,108000266,2019/11/06,4002550,80051,1292600,03,04,05,10,13,14,15,17,18,19,21,23
雙贏彩,108000267,2019/11/07,3213300,64266,713400,03,04,05,07,08,11,13,15,17,18,20,22
雙贏彩,108000268,2019/11/08,3214750,64295,907600,01,02,03,07,10,12,13,14,15,17,22,23
雙贏彩,108000269,2019/11/09,3920650,78413,595900,01,02,04,05,06,08,11,13,15,16,17,18
雙贏彩,108000270,2019/11/11,3571850,71437,885400,02,03,05,06,08,09,11,13,15,17,19,20
雙贏彩,108000271,2019/11/12,3097200,61944,807700,04,05,06,07,10,12,13,16,18,20,21,22
雙贏彩,108000272,2019/11/13,4026600,80532,1294600,02,03,06,09,10,12,13,14,15,19,20,21
雙贏彩,108000273,2019/11/14,3143850,62877,1007800,01,03,06,08,11,13,14,15,16,19,21,23
雙贏彩,108000274,2019/11/15,3139550,62791,1215600,02,04,06,07,08,10,11,12,14,15,16,22
雙贏彩,108000275,2019/11/16,3773000,75460,662800,01,03,04,06,08,09,10,12,13,18,19,22
雙贏彩,108000276,2019/11/18,3305950,66119,708600,04,05,06,08,09,13,14,18,20,22,23,24
雙贏彩,108000277,2019/11/19,2921000,58420,582100,01,02,03,05,06,07,09,10,13,15,16,18
雙贏彩,108000278,2019/11/20,3781300,75626,951400,02,03,07,09,11,12,14,15,18,22,23,24
雙贏彩,108000279,2019/11/21,3022250,60445,742500,01,02,05,08,09,10,12,13,16,19,20,21
雙贏彩,108000280,2019/11/22,2994200,59884,560200,01,02,04,05,06,07,15,17,18,19,20,24
雙贏彩,108000281,2019/11/23,3703500,74070,16051400,01,02,07,10,12,13,14,16,19,20,22,23
雙贏彩,108000282,2019/11/25,3241300,64826,1007700,01,02,04,05,07,08,09,10,17,18,20,21
雙贏彩,108000283,2019/11/26,2961350,59227,994100,04,05,07,09,12,13,15,17,18,20,22,23
雙贏彩,108000284,2019/11/27,3732350,74647,1401700,02,05,07,11,14,15,16,17,19,21,22,24
雙贏彩,108000285,2019/11/28,3052700,61054,678400,01,02,04,06,07,08,11,12,15,19,21,24
雙贏彩,108000286,2019/11/29,3029000,60580,1200500,03,04,07,10,12,13,14,15,18,22,23,24
雙贏彩,108000287,2019/11/30,3714950,74299,871300,02,03,06,09,10,11,12,13,15,16,20,21
雙贏彩,108000288,2019/12/02,3272700,65454,487600,01,02,03,04,07,10,13,17,18,19,21,22
雙贏彩,108000289,2019/12/03,2934300,58686,877300,01,02,03,04,06,09,16,17,20,21,22,23
雙贏彩,108000290,2019/12/04,3664450,73289,1359000,02,05,08,12,13,14,16,18,20,21,23,24
雙贏彩,108000291,2019/12/05,2740150,54803,1294300,01,04,05,06,09,11,12,14,16,18,20,24
雙贏彩,108000292,2019/12/06,2746500,54930,460400,03,05,07,12,14,15,16,17,20,21,22,24
雙贏彩,108000293,2019/12/07,3696550,73931,1054600,02,04,05,08,09,11,14,15,16,17,20,24
雙贏彩,108000294,2019/12/09,3395700,67914,1018700,03,04,05,06,07,10,11,13,16,18,20,21
雙贏彩,108000295,2019/12/10,3094950,61899,1076900,01,02,07,13,14,15,16,17,20,21,23,24
雙贏彩,108000296,2019/12/11,3898750,77975,1203900,02,04,05,07,08,10,11,13,14,15,17,18
雙贏彩,108000297,2019/12/12,3097600,61952,767900,04,06,08,10,11,13,17,18,19,22,23,24
雙贏彩,108000298,2019/12/13,3114250,62285,1298000,01,04,05,11,12,14,17,19,20,21,22,24
雙贏彩,108000299,2019/12/14,3788000,75760,15962100,03,05,09,10,11,13,16,18,19,20,21,24
雙贏彩,108000300,2019/12/16,3372750,67455,1217500,01,02,03,06,07,10,13,15,19,20,21,22
雙贏彩,108000301,2019/12/17,2980950,59619,418000,02,03,05,07,10,11,12,13,21,22,23,24
雙贏彩,108000302,2019/12/18,3795200,75904,1087100,01,03,05,06,07,10,11,14,16,19,21,23
雙贏彩,108000303,2019/12/19,3024150,60483,524900,01,02,06,07,10,13,14,17,19,21,22,24
雙贏彩,108000304,2019/12/20,2988200,59764,689300,01,04,05,07,08,09,10,12,13,15,19,20
雙贏彩,108000305,2019/12/21,3746700,74934,1282500,04,05,08,09,11,13,14,15,17,18,21,23
雙贏彩,108000306,2019/12/23,3322700,66454,715100,02,07,08,10,11,12,13,14,15,19,20,21
雙贏彩,108000307,2019/12/24,2998450,59969,770900,02,03,05,06,07,11,13,15,16,19,23,24
雙贏彩,108000308,2019/12/25,3912350,78247,1488000,03,05,07,08,10,11,14,16,17,18,19,21
雙贏彩,108000309,2019/12/26,3083150,61663,788600,02,03,05,06,08,12,13,17,19,20,21,24
雙贏彩,108000310,2019/12/27,3024600,60492,757100,01,06,07,13,14,15,16,17,18,21,23,24
雙贏彩,108000311,2019/12/28,3763950,75279,1053800,01,04,05,06,08,10,11,16,18,20,23,24
雙贏彩,108000312,2019/12/30,3101600,62032,1128000,02,05,07,08,10,11,14,17,18,19,21,22
雙贏彩,108000313,2019/12/31,3122700,62454,1407700,01,03,04,05,07,09,13,14,16,17,18,19
