遊戲名稱,期別,開獎日期,銷售總額,銷售注數,總獎金,獎號1,獎號2,獎號3,獎號4,獎號5,獎號6,獎號7,獎號8,獎號9,獎號10,獎號11,獎號12,獎號13,獎號14,獎號15,獎號16,獎號17,獎號18,獎號19,獎號20,超級獎號,猜大小,猜單雙, 
賓果賓果,103059362,2014/10/20,287200,11488,43075,04,11,12,13,19,23,31,33,37,45,49,51,53,54,62,63,65,68,72,80,54,－,
賓果賓果,103059363,2014/10/20,278425,11137,64775,03,09,10,12,18,19,21,22,26,29,40,47,48,50,67,68,69,73,77,78,18,－,
賓果賓果,103059364,2014/10/20,219375,8775,26225,02,03,10,17,23,25,28,29,31,36,37,44,50,51,53,54,59,64,70,78,17,－,
賓果賓果,103059365,2014/10/20,239675,9587,32175,01,10,13,15,17,25,29,30,34,49,53,57,60,63,64,67,74,75,79,80,74,－,
賓果賓果,103059366,2014/10/20,213350,8534,260600,01,05,07,12,13,16,17,22,23,26,28,29,34,41,44,45,55,58,64,66,23,小,
賓果賓果,103059367,2014/10/20,286775,11471,44850,06,08,11,14,16,20,23,25,28,31,48,51,54,55,59,64,71,73,74,77,23,－,
賓果賓果,103059368,2014/10/20,254425,10177,540100,01,02,04,06,11,12,24,27,29,32,33,38,39,43,47,50,57,62,63,76,27,小,
賓果賓果,103059369,2014/10/20,300300,12012,141000,01,04,06,08,09,17,22,25,27,41,47,50,56,58,59,65,69,74,77,78,65,－,
賓果賓果,103059370,2014/10/20,324925,12997,69550,05,13,17,20,22,23,24,25,27,37,39,43,56,60,69,71,73,76,77,78,13,－,
賓果賓果,103059371,2014/10/20,281550,11262,650150,02,03,06,08,12,14,23,24,25,29,31,32,34,38,42,46,52,61,66,73,08,小,
賓果賓果,103059372,2014/10/20,253075,10123,49500,03,05,13,14,21,22,28,34,45,47,49,52,59,61,67,71,73,75,76,78,14,－,
賓果賓果,103059373,2014/10/20,233900,9356,47875,07,13,14,15,20,26,32,34,35,39,41,42,44,48,50,55,57,62,72,78,35,－,
賓果賓果,103059374,2014/10/20,225250,9010,298250,06,09,10,11,13,16,23,24,27,28,29,31,33,42,44,50,51,54,63,65,16,小,
賓果賓果,103059375,2014/10/20,230475,9219,58975,04,05,06,11,20,22,26,38,41,44,48,51,53,56,57,62,64,75,77,79,22,－,
賓果賓果,103059376,2014/10/20,247000,9880,456350,07,09,14,17,32,34,40,45,49,50,56,60,61,63,65,68,70,72,73,78,14,大,
賓果賓果,103059377,2014/10/20,209275,8371,63725,05,12,19,20,28,30,31,33,35,39,40,44,45,46,47,48,58,75,76,79,31,－,
賓果賓果,103059378,2014/10/20,180575,7223,188850,02,05,07,08,14,19,20,21,23,27,29,30,35,52,58,59,63,67,77,78,58,小,
賓果賓果,103059379,2014/10/20,203000,8120,81450,11,12,13,19,22,30,32,35,37,39,41,42,44,46,52,61,65,73,76,80,22,－,
賓果賓果,103059380,2014/10/20,252350,10094,50375,01,02,15,16,18,19,24,25,28,30,34,40,42,43,46,55,58,62,70,71,55,－,
賓果賓果,103059381,2014/10/20,227975,9119,56275,01,03,08,09,13,18,20,35,36,38,39,46,50,56,58,64,70,72,74,75,18,－,
賓果賓果,103059382,2014/10/20,205225,8209,64300,04,19,23,27,29,32,34,36,38,39,42,43,44,47,50,55,58,62,71,78,71,－,
賓果賓果,103059383,2014/10/20,300350,12014,30850,05,07,13,30,32,36,37,40,43,45,49,59,61,62,64,67,72,74,79,80,30,－,
賓果賓果,103059384,2014/10/20,362075,14483,150150,03,08,11,12,14,19,21,22,25,28,42,48,55,57,62,70,71,72,75,78,42,－,
賓果賓果,103059385,2014/10/20,325125,13005,44325,11,14,15,17,20,24,29,33,37,42,44,45,50,57,58,61,63,66,71,73,58,－,
賓果賓果,103059386,2014/10/20,307550,12302,61400,11,15,27,28,29,36,38,40,44,45,47,51,53,57,58,61,71,75,79,80,75,－,
賓果賓果,103059387,2014/10/20,313625,12545,86450,01,08,10,16,20,25,28,31,32,37,39,42,44,45,48,57,70,71,73,80,48,－,
賓果賓果,103059388,2014/10/20,331650,13266,1081650,07,14,29,30,39,42,47,48,49,59,62,63,64,65,67,69,70,71,75,78,69,大,
賓果賓果,103059389,2014/10/20,281350,11254,77275,01,04,06,11,17,18,22,31,39,44,45,46,48,50,57,67,68,74,76,77,39,－,
賓果賓果,103059390,2014/10/20,245850,9834,96250,01,03,05,09,12,13,15,30,31,33,38,44,48,49,52,70,71,77,78,80,01,－,
賓果賓果,103059391,2014/10/20,241025,9641,51675,13,17,18,19,30,32,33,40,42,48,49,50,52,60,61,65,72,74,76,79,13,－,
賓果賓果,103059392,2014/10/20,251775,10071,850100,03,06,20,21,31,39,43,46,51,52,53,54,55,56,58,59,64,66,71,73,73,大,
賓果賓果,103059393,2014/10/20,253350,10134,97850,05,12,14,15,16,31,32,33,34,35,37,43,47,58,59,67,70,71,75,79,59,－,
賓果賓果,103059394,2014/10/20,256750,10270,112925,03,17,19,24,29,31,34,35,36,38,41,44,45,48,53,59,65,70,75,77,75,－,
賓果賓果,103059395,2014/10/20,177125,7085,102550,14,17,20,21,22,25,26,29,32,43,44,51,54,55,56,57,61,70,76,77,51,－,
賓果賓果,103059396,2014/10/20,283750,11350,33600,05,10,12,14,16,18,20,26,33,35,46,51,55,59,61,66,69,72,74,78,14,－,
賓果賓果,103059397,2014/10/20,183125,7325,65925,05,08,11,14,15,17,20,32,33,37,41,43,44,46,49,53,59,68,75,79,79,－,
賓果賓果,103059398,2014/10/20,172575,6903,115375,01,04,06,10,16,18,19,23,28,30,36,37,48,50,55,58,59,60,78,80,01,－,
賓果賓果,103059399,2014/10/20,248900,9956,258375,05,07,11,15,33,36,37,41,48,54,55,59,62,63,66,70,75,77,79,80,55,大,
賓果賓果,103059400,2014/10/20,187400,7496,43125,03,04,11,16,17,20,24,36,38,42,49,52,53,56,57,59,60,71,74,79,49,－,
