,pres_hpa,temp_cels,rh_percent
2019-01-01,1023.8,15.6,100.0
2019-01-02,1021.9,17.3,100.0
2019-01-03,1022.5,18.6,100.0
2019-01-04,1018.0,20.3,99.0
2019-01-05,1017.1,19.2,100.0
2019-01-06,1019.3,17.3,100.0
2019-01-07,1015.8,20.7,99.0
2019-01-08,1019.1,18.2,100.0
2019-01-09,1019.0,18.5,100.0
2019-01-10,1015.2,22.6,99.0
2019-01-11,1013.9,20.3,100.0
2019-01-12,1017.1,17.2,100.0
2019-01-13,1016.8,17.5,100.0
2019-01-14,1015.1,19.7,87.0
2019-01-15,1016.2,19.6,100.0
2019-01-16,1017.2,15.8,100.0
2019-01-17,1020.7,15.2,95.0
2019-01-18,1017.9,18.4,64.0
2019-01-19,1015.0,19.2,94.0
2019-01-20,1018.4,15.8,100.0
2019-01-21,1018.5,14.6,100.0
2019-01-22,1018.6,14.1,76.0
2019-01-23,1017.3,16.3,73.0
2019-01-24,1016.8,16.7,79.0
2019-01-25,1018.2,18.0,86.0
2019-01-26,1023.0,14.2,64.0
2019-01-27,1019.4,15.1,78.0
2019-01-28,1017.7,17.9,82.0
2019-01-29,1017.7,19.3,84.0
2019-01-30,1015.6,20.1,85.0
2019-01-31,1018.9,16.9,94.0
2019-02-01,1019.6,14.5,94.0
2019-02-02,1013.2,21.0,84.0
2019-02-03,1014.2,21.4,79.0
2019-02-04,1016.2,15.9,100.0
2019-02-05,1011.8,17.6,96.0
2019-02-06,1009.2,21.5,88.0
2019-02-07,1012.8,17.6,100.0
2019-02-08,1014.2,15.4,100.0
2019-02-09,1018.7,14.9,100.0
2019-02-10,1020.4,15.8,100.0
2019-02-11,1023.3,14.8,100.0
2019-02-12,1018.1,20.8,100.0
2019-02-13,1019.0,17.1,100.0
2019-02-14,1018.3,17.0,100.0
2019-02-15,1015.3,19.1,100.0
2019-02-16,1016.6,15.0,100.0
2019-02-17,1016.5,15.7,100.0
2019-02-18,1010.8,20.1,100.0
2019-02-19,,,
2019-02-20,1015.6,21.3,100.0
2019-02-21,1013.3,19.7,100.0
2019-02-22,1015.9,15.2,100.0
2019-02-23,1015.3,13.4,100.0
2019-02-24,1013.2,14.9,100.0
2019-02-25,1014.7,17.0,97.0
2019-02-26,1012.9,17.8,92.0
2019-02-27,1009.7,19.9,98.0
2019-02-28,1013.9,16.7,100.0
2019-03-01,1013.1,18.0,100.0
2019-03-02,1007.5,21.2,98.0
2019-03-03,1007.3,16.6,100.0
2019-03-04,1013.8,16.6,79.0
2019-03-05,1009.2,17.3,97.0
2019-03-06,1013.8,15.5,100.0
2019-03-07,1018.0,12.1,100.0
2019-03-08,1013.1,16.3,100.0
2019-03-09,1005.5,18.5,100.0
2019-03-10,1010.0,15.5,95.0
2019-03-11,1011.0,16.3,88.0
2019-03-12,1013.0,20.4,57.0
2019-03-13,1015.8,19.8,72.0
2019-03-14,1016.2,18.0,93.0
2019-03-15,1018.4,16.6,72.0
2019-03-16,1016.0,17.0,88.0
2019-03-17,1015.0,18.7,100.0
2019-03-18,1010.8,20.9,96.0
2019-03-19,1011.9,20.3,96.0
2019-03-20,1007.2,24.2,89.0
2019-03-21,1005.9,24.3,100.0
2019-03-22,1012.4,17.1,100.0
2019-03-23,1018.4,15.0,93.0
2019-03-24,1013.7,17.6,100.0
2019-03-25,1013.0,18.1,100.0
