,pres_hpa,temp_cels,rh_percent
2020-06-12,1003.3,31.4,68.0
2020-06-13,1006.6,30.9,68.0
2020-06-14,1010.9,26.7,95.0
2020-06-15,1008.5,31.7,63.0
2020-06-16,1004.9,32.0,61.0
2020-06-17,1004.5,32.8,58.0
2020-06-18,1003.7,33.0,62.0
2020-06-19,1005.1,33.1,57.0
2020-06-20,1003.4,32.3,60.0
2020-06-21,1001.3,32.7,62.0
2020-06-22,1002.8,32.7,59.0
2020-06-23,1002.8,32.9,63.0
2020-06-24,1002.9,32.3,65.0
2020-06-25,1004.2,31.0,71.0
2020-06-26,1007.3,27.7,81.0
2020-06-27,1005.5,32.5,67.0
2020-06-28,1004.6,30.1,76.0
2020-06-29,1002.4,31.2,70.0
2020-06-30,1002.4,29.5,76.0
