,pres_hpa,temp_cels,rh_percent
2018-01-01,995.7,14.9,93.0
2018-01-02,993.1,17.9,79.0
2018-01-03,993.7,18.1,84.0
2018-01-04,991.0,18.1,96.0
2018-01-05,993.5,14.4,100.0
2018-01-06,991.1,16.1,99.0
2018-01-07,990.9,15.9,98.0
2018-01-08,991.8,14.5,99.0
2018-01-09,998.0,8.3,99.0
2018-01-10,1000.1,6.3,95.0
2018-01-11,1002.5,8.0,72.0
2018-01-12,1003.6,6.7,86.0
2018-01-13,1000.5,9.7,91.0
2018-01-14,995.0,12.4,85.0
2018-01-15,990.7,17.6,76.0
2018-01-16,987.2,16.2,91.0
2018-01-17,990.7,18.5,88.0
2018-01-18,992.1,18.8,99.0
2018-01-19,992.6,16.6,100.0
2018-01-20,991.2,17.5,95.0
2018-01-21,987.3,18.0,97.0
2018-01-22,990.4,14.1,86.0
2018-01-23,991.5,16.1,94.0
2018-01-24,992.0,13.8,97.0
2018-01-25,991.4,15.7,93.0
2018-01-26,995.2,12.0,94.0
2018-01-27,989.7,17.0,81.0
2018-01-28,991.6,12.5,100.0
2018-01-29,995.9,9.5,100.0
2018-01-30,994.0,12.0,100.0
2018-01-31,992.7,13.1,99.0
2018-02-01,995.1,10.6,100.0
2018-02-02,999.0,9.5,100.0
2018-02-03,999.4,7.5,99.0
2018-02-04,1000.2,6.9,100.0
2018-02-05,999.5,5.9,100.0
2018-02-06,997.5,8.1,75.0
2018-02-07,995.0,9.8,100.0
2018-02-08,993.3,10.5,98.0
2018-02-09,990.6,15.6,100.0
2018-02-10,993.2,13.9,100.0
2018-02-11,999.1,10.0,100.0
2018-02-12,1000.1,9.8,82.0
2018-02-13,996.5,13.2,82.0
2018-02-14,991.4,15.5,88.0
2018-02-15,990.1,18.1,86.0
2018-02-16,989.4,17.6,94.0
2018-02-17,992.9,15.8,85.0
2018-02-18,991.1,18.2,87.0
2018-02-19,989.3,19.7,81.0
2018-02-20,987.6,18.1,96.0
2018-02-21,991.1,14.3,99.0
2018-02-22,994.5,12.4,100.0
2018-02-23,995.0,14.4,92.0
2018-02-24,992.7,17.1,96.0
2018-02-25,994.6,13.5,100.0
2018-02-26,995.2,14.5,84.0
2018-02-27,990.4,16.8,94.0
2018-02-28,987.7,17.3,99.0
2018-03-01,987.5,19.5,88.0
2018-03-02,985.8,20.6,91.0
2018-03-03,986.0,21.1,97.0
2018-03-04,987.3,21.2,100.0
2018-03-05,991.6,16.4,99.0
2018-03-06,994.6,15.1,96.0
2018-03-07,990.7,15.9,99.0
2018-03-08,997.2,9.5,99.0
2018-03-09,998.0,10.3,90.0
2018-03-10,996.6,13.6,66.0
2018-03-11,995.0,16.2,65.0
2018-03-12,992.6,18.2,67.0
2018-03-13,990.7,19.8,73.0
2018-03-14,990.3,20.8,81.0
2018-03-15,989.3,18.5,87.0
2018-03-16,992.8,16.3,98.0
2018-03-17,993.2,17.8,97.0
2018-03-18,989.6,20.6,91.0
2018-03-19,985.9,21.7,88.0
2018-03-20,987.7,13.8,100.0
2018-03-21,992.1,10.3,84.0
2018-03-22,991.8,11.9,74.0
2018-03-23,994.6,15.3,79.0
2018-03-24,993.9,18.1,69.0
2018-03-25,993.7,19.2,72.0
2018-03-26,991.5,19.1,83.0
2018-03-27,990.4,18.3,98.0
2018-03-28,988.9,21.0,79.0
2018-03-29,988.9,21.4,73.0
2018-03-30,990.6,19.5,75.0
2018-03-31,988.8,20.7,71.0
2018-04-01,987.6,20.3,68.0
2018-04-02,987.9,21.3,81.0
2018-04-03,988.6,19.8,100.0
2018-04-04,987.7,21.4,91.0
2018-04-05,985.9,22.0,91.0
2018-04-06,995.9,12.2,99.0
2018-04-07,998.2,11.4,85.0
2018-04-08,993.5,16.9,72.0
2018-04-09,991.0,19.3,76.0
2018-04-10,988.4,20.3,82.0
2018-04-11,985.9,23.8,78.0
2018-04-12,987.4,22.1,100.0
2018-04-13,986.9,23.8,88.0
2018-04-14,985.5,23.3,100.0
2018-04-15,992.2,15.5,88.0
2018-04-16,991.8,16.6,76.0
2018-04-17,992.8,14.6,97.0
2018-04-18,990.4,18.5,84.0
2018-04-19,990.0,21.1,78.0
2018-04-20,989.6,21.8,81.0
2018-04-21,988.0,22.6,88.0
2018-04-22,985.6,23.9,90.0
2018-04-23,983.3,23.1,93.0
2018-04-24,987.4,17.8,100.0
2018-04-25,988.7,17.5,82.0
2018-04-26,988.3,20.2,82.0
2018-04-27,991.3,21.1,87.0
2018-04-28,989.2,21.8,82.0
2018-04-29,987.2,22.7,100.0
2018-04-30,988.1,23.8,96.0
2018-05-01,986.8,25.1,90.0
2018-05-02,987.2,25.5,86.0
2018-05-03,992.7,18.1,93.0
2018-05-04,991.8,21.3,79.0
2018-05-05,990.4,23.0,88.0
2018-05-06,985.6,25.8,86.0
2018-05-07,981.9,24.6,88.0
2018-05-08,987.3,20.1,95.0
2018-05-09,992.8,19.3,85.0
2018-05-10,991.1,19.9,80.0
2018-05-11,987.4,22.6,76.0
2018-05-12,985.6,24.6,85.0
2018-05-13,985.2,25.4,86.0
2018-05-14,985.2,26.3,80.0
2018-05-15,985.1,25.6,91.0
2018-05-16,984.1,26.6,90.0
2018-05-17,982.2,27.4,85.0
2018-05-18,982.1,27.3,85.0
2018-05-19,984.0,26.0,90.0
2018-05-20,984.5,27.0,85.0
2018-05-21,985.9,25.1,90.0
2018-05-22,984.4,26.4,89.0
2018-05-23,986.8,21.3,97.0
2018-05-24,984.5,24.7,88.0
2018-05-25,982.0,26.7,89.0
2018-05-26,982.1,26.7,87.0
2018-05-27,983.4,27.7,82.0
2018-05-28,984.3,25.3,100.0
2018-05-29,984.6,24.8,94.0
2018-05-30,985.5,25.5,92.0
2018-05-31,985.1,25.9,95.0
2018-06-01,987.9,20.3,98.0
2018-06-02,986.2,22.2,93.0
2018-06-03,983.8,24.4,91.0
2018-06-04,984.1,26.2,89.0
2018-06-05,984.2,26.0,90.0
2018-06-06,984.9,25.6,99.0
2018-06-07,982.9,26.3,91.0
2018-06-08,979.2,26.6,85.0
2018-06-09,975.8,25.0,90.0
2018-06-10,976.2,24.5,99.0
2018-06-11,978.5,22.6,97.0
2018-06-12,979.1,25.4,71.0
2018-06-13,975.6,25.0,77.0
2018-06-14,974.0,23.3,99.0
2018-06-15,977.7,22.9,97.0
2018-06-16,981.2,23.3,95.0
2018-06-17,979.9,26.4,81.0
2018-06-18,979.3,25.0,100.0
2018-06-19,979.7,25.7,87.0
2018-06-20,979.8,26.3,94.0
2018-06-21,982.9,23.9,100.0
2018-06-22,983.0,24.4,99.0
2018-06-23,984.2,24.4,100.0
2018-06-24,985.2,25.8,98.0
2018-06-25,986.4,26.9,90.0
2018-06-26,986.5,26.7,81.0
2018-06-27,983.9,27.1,83.0
2018-06-28,980.9,25.1,96.0
2018-06-29,980.1,24.6,100.0
2018-06-30,980.2,26.6,85.0
2018-07-01,979.0,27.5,84.0
2018-07-02,976.8,29.5,65.0
2018-07-03,976.5,29.5,65.0
2018-07-04,976.3,27.8,76.0
2018-07-05,977.2,25.9,90.0
2018-07-06,978.4,24.2,100.0
2018-07-07,981.1,24.5,100.0
2018-07-08,982.5,27.0,79.0
2018-07-09,982.3,26.8,73.0
2018-07-10,974.8,25.0,97.0
2018-07-11,979.6,27.5,82.0
2018-07-12,981.9,27.3,76.0
2018-07-13,982.6,27.3,75.0
2018-07-14,982.4,27.0,76.0
2018-07-15,982.4,26.6,81.0
2018-07-16,980.7,26.5,87.0
2018-07-17,980.6,27.4,80.0
2018-07-18,981.3,26.9,80.0
2018-07-19,981.7,27.0,83.0
2018-07-20,979.6,25.8,87.0
2018-07-21,976.1,25.2,99.0
2018-07-22,977.0,26.5,87.0
2018-07-23,979.5,26.8,81.0
2018-07-24,982.3,26.8,94.0
2018-07-25,982.0,27.5,78.0
2018-07-26,981.1,27.7,85.0
2018-07-27,981.4,26.2,92.0
2018-07-28,980.2,27.5,86.0
2018-07-29,979.4,27.8,86.0
2018-07-30,979.3,29.0,79.0
2018-07-31,978.9,29.0,75.0
2018-08-01,978.4,28.2,85.0
2018-08-02,976.4,29.6,73.0
2018-08-03,979.1,24.2,100.0
2018-08-04,980.3,27.1,90.0
2018-08-05,980.7,27.4,81.0
2018-08-06,979.9,27.0,78.0
2018-08-07,979.3,27.1,77.0
2018-08-08,980.1,26.5,85.0
2018-08-09,979.8,26.6,83.0
2018-08-10,978.0,27.1,82.0
2018-08-11,975.1,27.1,83.0
2018-08-12,971.9,25.8,95.0
2018-08-13,974.9,27.6,86.0
2018-08-14,975.1,24.6,98.0
2018-08-15,977.0,25.9,96.0
2018-08-16,975.6,27.2,90.0
2018-08-17,976.4,25.8,99.0
2018-08-18,977.8,24.9,98.0
2018-08-19,979.7,24.9,99.0
2018-08-20,977.8,25.7,93.0
2018-08-21,975.5,26.6,91.0
2018-08-22,973.1,27.2,79.0
