,pres_hpa,temp_cels,rh_percent
2019-01-01,1002.0,14.0,98.0
2019-01-02,1000.3,15.6,98.0
2019-01-03,1001.1,17.1,98.0
2019-01-04,996.9,18.5,96.0
2019-01-05,995.8,17.6,97.0
2019-01-06,997.7,15.8,96.0
2019-01-07,994.9,18.1,96.0
2019-01-08,997.8,16.8,98.0
2019-01-09,997.5,17.3,93.0
2019-01-10,994.3,20.3,95.0
2019-01-11,992.9,19.7,93.0
2019-01-12,995.5,15.9,97.0
2019-01-13,995.3,15.9,96.0
2019-01-14,993.8,17.5,86.0
2019-01-15,994.8,17.7,97.0
2019-01-16,995.5,14.2,99.0
2019-01-17,999.1,12.7,99.0
2019-01-18,996.4,16.0,68.0
2019-01-19,993.7,17.4,88.0
2019-01-20,996.7,14.0,98.0
2019-01-21,996.9,12.5,99.0
2019-01-22,996.9,10.9,97.0
2019-01-23,995.8,13.8,75.0
2019-01-24,995.5,13.6,87.0
2019-01-25,996.9,14.9,91.0
2019-01-26,1001.3,10.5,83.0
2019-01-27,997.8,11.3,88.0
2019-01-28,996.3,15.8,80.0
2019-01-29,996.5,16.9,81.0
2019-01-30,994.6,17.8,85.0
2019-01-31,997.2,15.2,92.0
2019-02-01,997.5,12.3,90.0
2019-02-02,992.3,18.8,82.0
2019-02-03,993.2,19.6,88.0
2019-02-04,994.6,14.7,99.0
2019-02-05,990.7,15.5,95.0
2019-02-06,988.5,19.3,85.0
2019-02-07,991.1,17.4,93.0
2019-02-08,992.6,13.9,98.0
2019-02-09,996.8,13.6,99.0
2019-02-10,998.5,15.4,96.0
2019-02-11,1001.3,13.7,97.0
2019-02-12,996.9,19.6,91.0
2019-02-13,997.2,16.0,96.0
2019-02-14,996.7,16.1,98.0
2019-02-15,993.6,18.5,95.0
2019-02-16,994.7,14.0,98.0
2019-02-17,994.6,14.8,98.0
2019-02-18,989.4,19.1,96.0
2019-02-19,993.4,19.7,94.0
2019-02-20,994.0,20.8,93.0
2019-02-21,991.5,18.9,94.0
2019-02-22,993.8,13.8,97.0
2019-02-23,993.1,12.1,99.0
2019-02-24,991.1,13.8,99.0
2019-02-25,992.9,14.9,96.0
2019-02-26,990.9,15.5,91.0
2019-02-27,988.3,18.6,93.0
2019-02-28,992.0,15.1,95.0
2019-03-01,991.2,17.3,95.0
2019-03-02,986.3,19.2,94.0
2019-03-03,985.5,15.1,98.0
2019-03-04,991.6,14.2,82.0
2019-03-05,987.6,15.2,96.0
2019-03-06,991.7,13.6,98.0
2019-03-07,995.6,10.1,97.0
2019-03-08,991.1,15.6,96.0
2019-03-09,984.3,17.0,99.0
2019-03-10,988.2,13.1,97.0
2019-03-11,989.1,13.9,84.0
2019-03-12,991.6,17.3,67.0
2019-03-13,994.3,16.9,80.0
2019-03-14,994.3,16.4,90.0
2019-03-15,996.6,13.4,84.0
2019-03-16,993.9,17.0,70.0
2019-03-17,993.2,17.5,97.0
2019-03-18,989.4,18.3,95.0
2019-03-19,990.3,18.7,88.0
2019-03-20,986.0,21.8,91.0
2019-03-21,984.5,23.2,88.0
2019-03-22,990.5,15.9,97.0
2019-03-23,996.4,12.3,98.0
2019-03-24,991.9,15.7,97.0
2019-03-25,991.6,16.3,99.0
2019-03-26,994.0,17.4,86.0
2019-03-27,989.2,20.6,91.0
2019-03-28,984.3,22.5,83.0
2019-03-29,985.3,19.5,93.0
2019-03-30,990.1,18.6,84.0
2019-03-31,996.2,14.7,93.0
2019-04-01,997.0,13.4,95.0
2019-04-02,991.5,18.1,94.0
2019-04-03,992.0,18.7,94.0
2019-04-04,989.2,20.9,95.0
2019-04-05,988.7,17.7,88.0
2019-04-06,986.8,20.5,86.0
2019-04-07,985.8,22.9,87.0
2019-04-08,986.9,24.3,77.0
