,pres_hpa,temp_cels,rh_percent
2018-01-01,1018.8,16.9,80.0
2018-01-02,1016.1,20.5,68.0
2018-01-03,1016.8,21.1,66.0
2018-01-04,1014.2,19.4,87.0
2018-01-05,1016.6,16.5,85.0
2018-01-06,1014.0,17.5,91.0
2018-01-07,1013.4,17.4,92.0
2018-01-08,1015.0,16.0,85.0
2018-01-09,1021.9,10.7,77.0
2018-01-10,1023.9,11.0,52.0
2018-01-11,1026.5,11.2,53.0
2018-01-12,1027.8,10.7,52.0
2018-01-13,1024.3,12.3,77.0
2018-01-14,1018.5,17.6,63.0
2018-01-15,1013.8,20.5,63.0
2018-01-16,1010.3,19.5,79.0
2018-01-17,1013.8,20.3,80.0
2018-01-18,1015.1,20.9,85.0
2018-01-19,1015.9,18.1,89.0
2018-01-20,1014.6,19.1,86.0
2018-01-21,1010.7,21.2,80.0
2018-01-22,1013.8,16.5,72.0
2018-01-23,1015.0,18.4,73.0
2018-01-24,1015.7,15.8,84.0
2018-01-25,1014.7,18.4,76.0
2018-01-26,1019.1,14.0,83.0
2018-01-27,1013.0,19.2,72.0
2018-01-28,1015.4,14.7,80.0
2018-01-29,1020.0,11.8,80.0
2018-01-30,1017.9,13.7,90.0
2018-01-31,1016.9,15.1,92.0
2018-02-01,1019.6,12.8,87.0
2018-02-02,1023.3,12.2,72.0
2018-02-03,1024.3,9.4,79.0
2018-02-04,1024.9,8.6,88.0
2018-02-05,1024.0,8.3,85.0
2018-02-06,1021.6,11.1,58.0
2018-02-07,1018.6,11.7,91.0
2018-02-08,1016.8,12.6,83.0
2018-02-09,1014.0,16.5,93.0
2018-02-10,1017.0,15.7,89.0
2018-02-11,1023.4,12.3,82.0
2018-02-12,1024.2,13.3,56.0
2018-02-13,1020.3,16.5,63.0
2018-02-14,1014.7,18.6,69.0
2018-02-15,1013.5,20.8,66.0
2018-02-16,1013.0,18.5,84.0
2018-02-17,1016.3,17.9,73.0
2018-02-18,1014.3,19.3,80.0
2018-02-19,1012.5,22.1,59.0
2018-02-20,1011.2,17.2,90.0
2018-02-21,1014.4,16.3,86.0
2018-02-22,1018.5,14.4,89.0
2018-02-23,1018.3,17.1,73.0
2018-02-24,1016.2,17.8,85.0
2018-02-25,1018.4,15.2,93.0
2018-02-26,1018.4,17.0,69.0
2018-02-27,1014.0,18.1,86.0
2018-02-28,1010.8,19.7,88.0
2018-03-01,1010.2,21.7,77.0
2018-03-02,1009.0,20.0,86.0
2018-03-03,1008.8,22.2,86.0
2018-03-04,1010.0,24.4,82.0
2018-03-05,1014.5,18.3,79.0
2018-03-06,1017.9,17.1,85.0
2018-03-07,1014.0,17.2,92.0
2018-03-08,1021.4,12.0,78.0
2018-03-09,1021.8,13.7,64.0
2018-03-10,1020.1,16.3,56.0
2018-03-11,1018.4,20.0,49.0
2018-03-12,1015.9,20.0,65.0
2018-03-13,1013.9,21.2,75.0
2018-03-14,1013.3,23.9,66.0
2018-03-15,1012.4,20.8,74.0
2018-03-16,1015.9,18.8,83.0
2018-03-17,1016.3,19.8,85.0
2018-03-18,1012.8,21.8,80.0
2018-03-19,1008.7,23.5,81.0
2018-03-20,1011.2,16.6,81.0
2018-03-21,1016.0,14.1,60.0
2018-03-22,1015.3,15.2,62.0
2018-03-23,1017.9,19.7,56.0
2018-03-24,1017.1,21.0,56.0
2018-03-25,1016.9,22.3,58.0
2018-03-26,1014.6,22.2,69.0
2018-03-27,1013.2,21.3,74.0
2018-03-28,1011.7,23.3,69.0
2018-03-29,1011.7,24.3,62.0
2018-03-30,1013.3,23.1,57.0
2018-03-31,1011.5,23.3,60.0
2018-04-01,1010.4,24.1,53.0
2018-04-02,1010.5,25.0,63.0
2018-04-03,1011.4,23.7,79.0
2018-04-04,1010.3,25.6,61.0
2018-04-05,1008.6,25.2,65.0
2018-04-06,1019.4,15.9,68.0
2018-04-07,1022.0,15.7,46.0
2018-04-08,1016.8,19.9,58.0
2018-04-09,1013.9,22.8,60.0
2018-04-10,1011.3,24.4,61.0
2018-04-11,1008.4,26.0,72.0
2018-04-12,1010.2,25.0,88.0
2018-04-13,1009.2,27.3,72.0
2018-04-14,1008.2,24.8,92.0
2018-04-15,1015.5,17.9,76.0
2018-04-16,1015.0,19.6,58.0
2018-04-17,1016.2,18.1,67.0
2018-04-18,1013.5,20.8,70.0
2018-04-19,1012.8,23.9,67.0
2018-04-20,1012.2,24.5,68.0
2018-04-21,1010.5,26.7,67.0
2018-04-22,1007.7,28.2,62.0
2018-04-23,1005.5,28.0,69.0
2018-04-24,1010.2,19.7,89.0
2018-04-25,1011.6,20.2,66.0
2018-04-26,1011.1,23.1,70.0
2018-04-27,1014.1,23.3,77.0
2018-04-28,1011.9,24.4,70.0
2018-04-29,1009.9,25.4,82.0
2018-04-30,1010.8,26.3,75.0
2018-05-01,1009.3,27.4,74.0
2018-05-02,1009.7,28.0,72.0
2018-05-03,1015.9,,
2018-05-04,1014.6,24.0,57.0
2018-05-05,1012.9,26.9,61.0
2018-05-06,1008.0,28.8,63.0
2018-05-07,1004.0,27.9,70.0
2018-05-08,1010.0,23.3,68.0
2018-05-09,1015.8,22.8,56.0
2018-05-10,1014.0,22.7,58.0
2018-05-11,1010.0,27.2,53.0
2018-05-12,1008.0,26.9,63.0
2018-05-13,1007.5,28.4,61.0
2018-05-14,1007.5,27.6,67.0
2018-05-15,1007.4,28.9,67.0
2018-05-16,1006.4,28.8,71.0
2018-05-17,1004.4,29.7,68.0
2018-05-18,1004.2,29.7,68.0
2018-05-19,1006.4,28.8,65.0
2018-05-20,1006.8,29.8,59.0
2018-05-21,1008.3,26.7,72.0
2018-05-22,1006.6,30.1,56.0
2018-05-23,1009.5,23.8,73.0
2018-05-24,1006.8,26.9,65.0
2018-05-25,1004.1,29.8,60.0
2018-05-26,1004.0,31.1,55.0
2018-05-27,1005.6,29.7,71.0
2018-05-28,1006.3,29.9,63.0
2018-05-29,1006.9,28.5,77.0
2018-05-30,1007.6,28.6,71.0
2018-05-31,1007.2,29.6,66.0
2018-06-01,1010.8,23.0,69.0
2018-06-02,1008.8,24.9,69.0
2018-06-03,1006.3,26.5,72.0
2018-06-04,1006.5,27.9,71.0
2018-06-05,1006.4,30.0,64.0
2018-06-06,1007.2,28.2,73.0
2018-06-07,1004.7,28.9,71.0
2018-06-08,1001.1,29.1,69.0
2018-06-09,997.8,27.3,71.0
2018-06-10,998.3,27.0,78.0
2018-06-11,1000.8,25.7,72.0
2018-06-12,1001.1,28.8,47.0
2018-06-13,997.5,27.8,56.0
2018-06-14,996.2,25.7,76.0
2018-06-15,1000.3,25.2,81.0
2018-06-16,1003.3,26.1,73.0
2018-06-17,1002.1,28.0,72.0
2018-06-18,1001.6,27.6,85.0
2018-06-19,1001.9,29.1,61.0
2018-06-20,1001.8,31.0,53.0
2018-06-21,1005.1,27.0,75.0
2018-06-22,1005.1,28.1,74.0
2018-06-23,1006.3,28.8,67.0
2018-06-24,1007.2,30.3,62.0
2018-06-25,1008.4,29.4,71.0
2018-06-26,1008.2,30.2,67.0
2018-06-27,1005.8,31.5,54.0
2018-06-28,1002.4,30.5,67.0
2018-06-29,1002.1,29.4,69.0
2018-06-30,1002.2,29.4,67.0
2018-07-01,1001.2,29.5,72.0
2018-07-02,998.4,32.6,46.0
2018-07-03,998.4,32.6,48.0
2018-07-04,997.8,33.2,39.0
2018-07-05,999.0,31.4,50.0
