,pres_hpa,temp_cels,rh_percent
2020-01-01,,,
2020-01-02,1016.5,17.0,83.0
2020-01-03,1013.4,18.0,83.0
2020-01-04,1012.9,18.5,85.0
2020-01-05,1013.0,21.8,72.0
2020-01-06,1010.6,21.5,81.0
2020-01-07,,,
2020-01-08,1014.1,14.9,79.0
2020-01-09,1010.5,16.6,84.0
2020-01-10,1007.0,19.6,84.0
2020-01-11,1007.6,17.8,87.0
2020-01-12,1011.0,13.0,92.0
2020-01-13,1010.8,15.6,94.0
2020-01-14,1013.8,16.5,84.0
2020-01-15,1011.6,17.1,95.0
2020-01-16,1010.1,17.9,83.0
2020-01-17,1013.7,12.5,94.0
2020-01-18,1012.8,12.8,93.0
2020-01-19,1014.5,13.5,92.0
2020-01-20,1016.4,14.4,76.0
2020-01-21,1014.1,16.5,80.0
2020-01-22,1011.1,19.6,91.0
2020-01-23,1010.5,20.2,84.0
2020-01-24,1012.3,19.6,91.0
2020-01-25,1009.3,17.9,91.0
2020-01-26,1005.0,15.3,96.0
2020-01-27,1009.1,12.4,92.0
2020-01-28,1010.9,11.5,93.0
2020-01-29,1012.9,10.0,87.0
2020-01-30,1014.4,8.1,74.0
2020-01-31,1015.4,9.5,74.0
2020-02-01,1015.7,13.2,71.0
2020-02-02,1013.7,15.1,87.0
2020-02-03,1013.9,15.9,94.0
2020-02-04,1012.1,15.8,97.0
2020-02-05,1015.8,13.9,94.0
2020-02-06,1010.1,18.6,87.0
2020-02-07,1014.9,15.5,88.0
2020-02-08,1018.4,14.6,81.0
2020-02-09,1018.1,13.3,87.0
2020-02-10,1013.8,17.6,65.0
2020-02-11,1011.8,20.0,69.0
2020-02-12,1008.9,20.2,87.0
2020-02-13,1007.6,21.0,93.0
2020-02-14,1008.0,18.8,97.0
2020-02-15,1005.4,21.6,92.0
2020-02-16,1017.3,9.4,92.0
2020-02-17,1021.8,8.4,78.0
2020-02-18,1018.8,12.4,68.0
2020-02-19,1015.2,18.0,64.0
2020-02-20,1018.2,17.3,88.0
2020-02-21,1017.5,18.8,86.0
2020-02-22,1019.4,16.9,95.0
2020-02-23,1015.7,18.9,85.0
2020-02-24,1010.5,21.2,80.0
2020-02-25,1008.8,21.3,82.0
2020-02-26,1011.6,20.9,89.0
2020-02-27,1013.4,17.9,94.0
2020-02-28,1008.8,19.6,91.0
2020-02-29,1005.3,20.3,92.0
2020-03-01,1007.9,18.5,89.0
2020-03-02,1012.4,15.8,87.0
2020-03-03,1010.1,19.0,87.0
2020-03-04,1013.0,14.7,96.0
2020-03-05,1013.4,14.0,89.0
2020-03-06,1007.4,19.1,84.0
2020-03-07,1004.4,21.2,89.0
2020-03-08,,,
2020-03-09,998.5,21.9,94.0
2020-03-10,1010.9,14.6,84.0
2020-03-11,1012.0,16.1,81.0
2020-03-12,1006.0,19.7,89.0
2020-03-13,1007.8,18.5,99.0
2020-03-14,1011.8,13.9,88.0
2020-03-15,1011.9,14.6,67.0
2020-03-16,1012.4,18.5,48.0
2020-03-17,1010.7,18.7,73.0
2020-03-18,1007.0,19.0,95.0
2020-03-19,,,
2020-03-20,1007.1,20.7,86.0
2020-03-21,1004.7,22.6,83.0
2020-03-22,1004.0,24.3,82.0
2020-03-23,1009.2,19.4,83.0
2020-03-24,1007.4,20.8,94.0
2020-03-25,1005.1,24.2,86.0
2020-03-26,1004.6,25.3,81.0
2020-03-27,1006.2,22.4,99.0
2020-03-28,1010.4,14.1,90.0
2020-03-29,1006.3,18.0,85.0
2020-03-30,1006.2,18.3,91.0
2020-03-31,1003.5,20.0,97.0
2020-04-01,1011.2,15.7,84.0
2020-04-02,1011.7,18.3,93.0
2020-04-03,1010.9,17.5,93.0
2020-04-04,1013.4,15.9,89.0
2020-04-05,1012.5,15.1,86.0
2020-04-06,1008.5,16.3,99.0
2020-04-07,1009.1,14.9,96.0
2020-04-08,1009.0,17.3,92.0
2020-04-09,1011.3,18.8,84.0
2020-04-10,1009.8,20.8,73.0
2020-04-11,1005.3,17.7,98.0
2020-04-12,1010.8,11.3,88.0
2020-04-13,1012.5,13.6,68.0
2020-04-14,1007.5,19.6,59.0
2020-04-15,1006.9,18.8,75.0
2020-04-16,1006.6,22.9,70.0
2020-04-17,1006.1,22.2,87.0
2020-04-18,1005.9,23.4,84.0
2020-04-19,1002.2,25.4,90.0
2020-04-20,1004.7,21.9,88.0
2020-04-21,1006.3,19.6,94.0
2020-04-22,1010.4,17.6,91.0
2020-04-23,1012.1,15.4,94.0
2020-04-24,1011.9,15.1,93.0
2020-04-25,1008.2,19.0,96.0
2020-04-26,1009.0,19.4,94.0
2020-04-27,1009.5,21.3,82.0
2020-04-28,1009.7,22.0,79.0
2020-04-29,1007.8,23.4,73.0
2020-04-30,,,
2020-05-01,1003.5,25.1,86.0
2020-05-02,1000.5,25.0,77.0
2020-05-03,1000.4,26.5,83.0
2020-05-04,1001.2,26.9,86.0
2020-05-05,998.2,26.8,87.0
2020-05-06,1002.5,22.3,95.0
2020-05-07,,,
2020-05-08,1001.1,26.2,88.0
2020-05-09,999.3,28.4,86.0
2020-05-10,1002.1,26.2,98.0
2020-05-11,1002.0,23.0,93.0
2020-05-12,1004.8,21.0,92.0
2020-05-13,1005.3,24.6,73.0
2020-05-14,1002.3,26.7,80.0
2020-05-15,1000.8,27.3,86.0
2020-05-16,1000.8,23.8,98.0
2020-05-17,995.6,26.8,81.0
2020-05-18,996.0,24.4,98.0
2020-05-19,1000.8,21.7,99.0
2020-05-20,1001.4,23.0,98.0
2020-05-21,997.6,23.6,99.0
2020-05-22,996.2,23.2,99.0
2020-05-23,999.3,23.1,99.0
2020-05-24,1001.8,24.8,87.0
2020-05-25,1002.3,24.8,99.0
2020-05-26,998.9,26.6,96.0
2020-05-27,1002.8,22.2,99.0
2020-05-28,1004.8,22.3,99.0
2020-05-29,1003.0,24.2,99.0
2020-05-30,1002.3,26.3,99.0
2020-05-31,1003.1,25.7,99.0
2020-06-01,1003.2,25.5,99.0
2020-06-02,1001.4,27.3,97.0
2020-06-03,998.8,29.4,80.0
2020-06-04,999.1,28.6,86.0
2020-06-05,998.9,26.4,96.0
2020-06-06,998.0,27.8,88.0
2020-06-07,1000.2,25.0,99.0
2020-06-08,1001.6,24.5,96.0
2020-06-09,1001.7,24.9,98.0
2020-06-10,1000.7,27.6,86.0
2020-06-11,998.7,28.0,85.0
2020-06-12,997.8,29.2,77.0
2020-06-13,1001.1,27.9,87.0
2020-06-14,1005.5,26.0,99.0
2020-06-15,1003.3,27.4,97.0
2020-06-16,999.4,30.2,72.0
2020-06-17,999.0,30.4,74.0
2020-06-18,998.1,30.7,81.0
2020-06-19,999.6,30.6,77.0
2020-06-20,998.1,29.6,82.0
2020-06-21,995.9,29.0,81.0
2020-06-22,997.2,30.9,69.0
2020-06-23,997.9,26.5,96.0
2020-06-24,997.8,28.3,91.0
2020-06-25,999.0,28.4,89.0
2020-06-26,1002.1,24.5,98.0
2020-06-27,1000.4,28.8,88.0
2020-06-28,999.4,25.9,97.0
2020-06-29,997.1,27.6,94.0
2020-06-30,997.0,27.4,97.0
