,pres_hpa,temp_cels,rh_percent
2017-01-01,1014.7,22.3,68.0
2017-01-02,1014.8,20.3,83.0
2017-01-03,1015.6,19.8,90.0
2017-01-04,1012.5,22.5,71.0
2017-01-05,1011.7,22.1,78.0
2017-01-06,1010.4,21.8,86.0
2017-01-07,1008.2,21.4,82.0
2017-01-08,1010.8,18.4,85.0
2017-01-09,1014.9,15.9,75.0
2017-01-10,1015.8,18.2,69.0
2017-01-11,1013.5,19.0,83.0
2017-01-12,1010.1,19.0,89.0
2017-01-13,1013.6,14.3,91.0
2017-01-14,1016.8,14.3,77.0
2017-01-15,1017.5,13.5,88.0
2017-01-16,1017.8,15.2,76.0
2017-01-17,1016.3,20.3,71.0
2017-01-18,1016.5,19.3,89.0
2017-01-19,1015.7,18.1,86.0
2017-01-20,1023.0,11.9,68.0
2017-01-21,1021.7,12.6,86.0
2017-01-22,1024.3,13.4,63.0
2017-01-23,1024.5,13.7,65.0
2017-01-24,1024.4,13.7,82.0
2017-01-25,1022.6,14.3,84.0
2017-01-26,1018.7,16.4,71.0
2017-01-27,1018.7,17.4,80.0
2017-01-28,1012.8,21.3,68.0
2017-01-29,1012.3,20.7,81.0
2017-01-30,1020.2,14.3,89.0
2017-01-31,1017.4,16.2,83.0
2017-02-01,1021.2,15.2,86.0
2017-02-02,1020.2,14.9,80.0
2017-02-03,1013.4,20.6,66.0
2017-02-04,1009.8,19.2,83.0
2017-02-05,1011.0,17.5,89.0
2017-02-06,1015.7,16.6,65.0
2017-02-07,1013.0,16.8,72.0
2017-02-08,1011.3,16.7,84.0
2017-02-09,1017.8,9.9,65.0
2017-02-10,1020.6,10.9,65.0
2017-02-11,1023.3,11.0,63.0
2017-02-12,1022.4,13.9,65.0
2017-02-13,1024.0,15.4,68.0
2017-02-14,1024.9,15.5,60.0
2017-02-15,1019.4,19.7,58.0
2017-02-16,1015.6,17.7,68.0
2017-02-17,1016.2,20.9,68.0
2017-02-18,1019.4,18.2,81.0
2017-02-19,1010.3,20.4,71.0
2017-02-20,1011.9,20.0,74.0
2017-02-21,1012.2,21.3,77.0
2017-02-22,1009.3,19.2,94.0
2017-02-23,1018.3,11.6,91.0
2017-02-24,1018.5,12.6,94.0
