,pres_hpa,temp_cels,rh_percent
2017-08-14,1003.7,32.0,62.0
2017-08-15,1003.4,32.2,58.0
2017-08-16,1004.9,30.9,59.0
2017-08-17,1005.7,31.1,66.0
2017-08-18,1007.0,31.5,66.0
2017-08-19,1005.2,30.0,74.0
2017-08-20,1002.2,30.7,59.0
2017-08-21,998.0,29.7,80.0
2017-08-22,999.6,30.8,61.0
2017-08-23,1005.8,28.3,81.0
2017-08-24,1006.2,29.0,79.0
2017-08-25,1004.0,30.7,60.0
2017-08-26,1004.8,30.7,63.0
2017-08-27,1009.5,25.8,86.0
2017-08-28,1006.9,30.4,63.0
2017-08-29,1006.2,30.6,66.0
2017-08-30,1005.3,30.2,66.0
2017-08-31,1003.7,28.9,73.0
2017-09-01,1001.7,27.0,84.0
2017-09-02,1004.1,26.0,85.0
2017-09-03,1006.9,25.7,88.0
2017-09-04,1005.9,28.7,77.0
2017-09-05,1004.6,29.4,77.0
2017-09-06,1002.9,31.3,70.0
2017-09-07,,,
2017-09-08,1006.3,28.3,86.0
2017-09-09,1006.2,29.8,71.0
2017-09-10,1007.7,29.5,73.0
2017-09-11,1005.7,30.4,63.0
2017-09-12,1007.2,29.1,74.0
2017-09-13,1006.7,25.7,83.0
2017-09-14,1003.5,28.5,60.0
2017-09-15,1003.6,30.9,51.0
2017-09-16,1004.7,28.4,57.0
2017-09-17,1006.9,26.3,65.0
2017-09-18,1006.9,26.6,63.0
2017-09-19,1006.8,30.3,61.0
2017-09-20,1005.6,30.2,68.0
2017-09-21,1004.9,29.7,73.0
2017-09-22,1007.4,30.0,73.0
2017-09-23,1007.4,31.6,65.0
2017-09-24,1007.8,30.8,64.0
2017-09-25,1007.7,30.1,74.0
2017-09-26,1006.3,32.1,58.0
2017-09-27,1004.8,31.7,61.0
2017-09-28,1007.8,29.6,73.0
2017-09-29,1011.5,28.3,74.0
2017-09-30,1010.4,29.6,63.0
2017-10-01,1007.3,30.4,61.0
2017-10-02,1007.6,30.7,62.0
2017-10-03,1010.8,27.8,80.0
2017-10-04,,,
2017-10-05,1010.2,27.4,76.0
2017-10-06,1010.1,27.2,84.0
2017-10-07,1011.2,26.0,84.0
2017-10-08,1010.0,27.4,85.0
2017-10-09,1009.0,29.8,66.0
2017-10-10,1009.2,29.2,73.0
2017-10-11,1009.4,26.4,84.0
2017-10-12,1007.8,25.1,89.0
2017-10-13,1003.4,25.0,88.0
2017-10-14,1001.3,26.3,87.0
2017-10-15,1005.9,25.9,88.0
2017-10-16,1008.0,28.5,77.0
2017-10-17,1010.3,25.7,82.0
2017-10-18,1009.8,24.7,85.0
2017-10-19,1007.5,24.5,82.0
2017-10-20,1007.9,22.3,85.0
2017-10-21,1008.1,22.8,55.0
2017-10-22,1010.2,20.8,54.0
2017-10-23,1014.7,22.7,63.0
2017-10-24,1017.0,22.5,68.0
2017-10-25,1015.7,22.9,64.0
2017-10-26,1012.1,23.3,62.0
2017-10-27,1009.7,23.6,64.0
2017-10-28,1012.4,22.1,64.0
2017-10-29,1019.3,22.3,59.0
2017-10-30,1020.0,20.1,64.0
2017-10-31,1016.5,21.4,71.0
2017-11-01,1012.0,24.0,80.0
2017-11-02,1010.1,25.8,79.0
2017-11-03,1016.2,22.1,76.0
2017-11-04,1021.3,17.5,84.0
2017-11-05,1016.4,20.7,82.0
2017-11-06,1011.9,26.2,73.0
2017-11-07,1012.7,26.3,77.0
2017-11-08,1014.3,22.5,81.0
2017-11-09,1012.9,23.3,84.0
2017-11-10,1011.3,26.3,74.0
2017-11-11,1014.0,20.5,83.0
2017-11-12,1011.5,21.7,83.0
2017-11-13,1009.4,22.7,90.0
2017-11-14,1012.7,22.0,85.0
2017-11-15,1013.3,23.4,74.0
2017-11-16,1010.0,25.2,77.0
2017-11-17,1006.5,26.1,70.0
2017-11-18,1016.4,18.1,80.0
2017-11-19,1015.9,17.5,85.0
2017-11-20,1016.6,18.9,85.0
2017-11-21,1011.5,22.5,85.0
2017-11-22,1014.4,19.2,77.0
2017-11-23,1018.9,17.5,69.0
2017-11-24,1020.3,18.6,66.0
2017-11-25,1018.3,19.1,85.0
2017-11-26,1017.8,20.5,82.0
2017-11-27,1014.5,22.4,77.0
2017-11-28,1013.7,25.7,71.0
2017-11-29,1013.6,23.6,83.0
2017-11-30,1016.4,20.6,82.0
2017-12-01,1018.4,18.7,86.0
2017-12-02,1015.4,20.0,86.0
2017-12-03,1014.1,19.9,85.0
2017-12-04,1016.9,19.3,55.0
2017-12-05,1018.4,16.5,60.0
2017-12-06,1016.4,16.8,78.0
2017-12-07,1014.8,17.7,86.0
2017-12-08,1020.0,15.3,53.0
2017-12-09,1013.3,16.4,79.0
2017-12-10,1015.0,18.5,77.0
2017-12-11,1017.0,18.0,58.0
2017-12-12,1016.9,17.0,86.0
2017-12-13,1017.9,16.2,86.0
2017-12-14,1016.3,19.3,77.0
2017-12-15,1014.5,21.6,62.0
2017-12-16,1023.6,14.8,74.0
2017-12-17,1022.9,13.2,82.0
2017-12-18,1021.6,14.7,84.0
2017-12-19,1024.7,14.6,82.0
2017-12-20,1026.8,15.8,58.0
2017-12-21,1022.4,17.0,55.0
2017-12-22,1015.7,20.3,56.0
2017-12-23,1012.1,22.0,62.0
2017-12-24,1016.8,19.0,61.0
2017-12-25,1019.0,16.7,60.0
2017-12-26,1019.5,18.3,63.0
2017-12-27,1018.6,19.1,62.0
2017-12-28,1016.5,21.0,65.0
2017-12-29,1018.6,18.2,87.0
2017-12-30,1018.7,17.4,82.0
2017-12-31,1020.6,15.4,67.0
