,pres_hpa,temp_cels,rh_percent
2019-01-01,1025.1,15.9,90.0
2019-01-02,1023.7,17.5,91.0
2019-01-03,,,
2019-01-04,1020.2,19.4,91.0
2019-01-05,1018.6,19.7,86.0
2019-01-06,1020.7,17.7,87.0
2019-01-07,1017.6,21.6,82.0
2019-01-08,1020.6,18.9,88.0
2019-01-09,1020.3,19.5,82.0
2019-01-10,1017.2,22.0,86.0
2019-01-11,1015.9,19.9,92.0
2019-01-12,1018.5,18.5,82.0
2019-01-13,1018.4,18.0,88.0
2019-01-14,1016.5,20.4,74.0
2019-01-15,1017.8,20.6,84.0
2019-01-16,1018.9,16.0,90.0
2019-01-17,1022.4,15.7,75.0
2019-01-18,1019.4,18.7,51.0
2019-01-19,1016.8,19.5,77.0
2019-01-20,1019.9,16.9,77.0
2019-01-21,1020.2,15.2,83.0
2019-01-22,1020.4,14.4,57.0
2019-01-23,1018.8,16.6,63.0
2019-01-24,1018.3,17.1,70.0
2019-01-25,1020.1,18.2,74.0
2019-01-26,1024.9,13.9,56.0
2019-01-27,1021.0,15.2,67.0
2019-01-28,1019.3,18.8,63.0
2019-01-29,1019.3,20.4,65.0
2019-01-30,1017.5,20.1,65.0
2019-01-31,1020.2,17.4,77.0
2019-02-01,1020.8,14.9,77.0
2019-02-02,1015.1,22.0,67.0
2019-02-03,1016.0,22.9,70.0
2019-02-04,1017.6,16.7,87.0
2019-02-05,1013.8,17.2,88.0
2019-02-06,1011.3,22.3,68.0
2019-02-07,1013.8,18.9,87.0
2019-02-08,1015.6,16.3,85.0
2019-02-09,1020.0,16.5,78.0
2019-02-10,1021.9,16.7,90.0
2019-02-11,1024.5,15.8,86.0
2019-02-12,1020.2,21.7,85.0
2019-02-13,1020.6,18.1,86.0
2019-02-14,1020.0,18.2,88.0
2019-02-15,1017.1,20.2,88.0
2019-02-16,1018.2,16.5,83.0
2019-02-17,1018.1,16.7,89.0
2019-02-18,1012.8,19.9,92.0
2019-02-19,1017.0,20.2,91.0
2019-02-20,1017.5,22.8,84.0
2019-02-21,1015.1,20.5,90.0
2019-02-22,1017.5,16.7,83.0
2019-02-23,1017.2,14.3,87.0
2019-02-24,1014.8,15.3,94.0
2019-02-25,1016.5,17.8,79.0
2019-02-26,1014.2,18.7,78.0
2019-02-27,1011.7,21.9,81.0
2019-02-28,1015.6,17.6,85.0
2019-03-01,1014.6,19.3,88.0
2019-03-02,1009.5,22.1,81.0
2019-03-03,1009.3,17.3,95.0
2019-03-04,1015.0,16.9,67.0
2019-03-05,1011.3,16.3,88.0
2019-03-06,1015.4,15.9,88.0
2019-03-07,1019.5,12.3,88.0
2019-03-08,1014.4,17.1,91.0
2019-03-09,1007.8,18.2,98.0
2019-03-10,1011.9,15.7,87.0
2019-03-11,1012.7,17.0,69.0
2019-03-12,1015.0,20.9,48.0
2019-03-13,1017.9,20.3,62.0
2019-03-14,1018.1,19.1,76.0
2019-03-15,1020.4,17.1,59.0
2019-03-16,1017.5,19.7,53.0
2019-03-17,1016.4,19.9,87.0
2019-03-18,1012.8,21.8,78.0
2019-03-19,1013.4,21.1,79.0
2019-03-20,1009.2,24.4,85.0
2019-03-21,1007.5,25.5,84.0
2019-03-22,1014.2,18.4,84.0
2019-03-23,1020.0,15.5,77.0
2019-03-24,1015.5,18.1,89.0
2019-03-25,1015.1,18.2,92.0
2019-03-26,1017.2,20.3,72.0
2019-03-27,1012.3,23.5,81.0
2019-03-28,1006.9,25.8,71.0
2019-03-29,1008.3,21.8,86.0
2019-03-30,1013.1,21.4,74.0
2019-03-31,1019.5,16.9,84.0
2019-04-01,1020.2,16.7,76.0
2019-04-02,1014.7,20.1,90.0
2019-04-03,1015.2,20.9,88.0
2019-04-04,1012.2,22.0,90.0
2019-04-05,1011.7,20.4,80.0
2019-04-06,1009.6,24.2,67.0
2019-04-07,1008.4,26.0,73.0
2019-04-08,1009.4,26.9,65.0
2019-04-09,,,
2019-04-10,1010.0,21.0,84.0
2019-04-11,1011.8,18.7,91.0
2019-04-12,1014.9,19.8,71.0
2019-04-13,1012.7,21.8,90.0
2019-04-14,1013.2,22.2,76.0
2019-04-15,1013.9,18.4,83.0
2019-04-16,1009.4,19.4,90.0
2019-04-17,1009.5,22.1,61.0
2019-04-18,1008.3,26.7,63.0
2019-04-19,1006.6,24.1,94.0
2019-04-20,,,
2019-04-21,1006.3,25.3,84.0
2019-04-22,1007.7,25.8,95.0
2019-04-23,1006.0,29.1,66.0
2019-04-24,1005.8,27.8,82.0
2019-04-25,1005.9,28.3,68.0
2019-04-26,1011.0,25.5,80.0
2019-04-27,1012.3,23.2,88.0
2019-04-28,1010.1,25.8,71.0
2019-04-29,1007.0,27.5,71.0
2019-04-30,1004.3,27.2,78.0
2019-05-01,1010.1,20.4,90.0
2019-05-02,1012.8,18.5,92.0
2019-05-03,1013.6,22.6,52.0
