,pres_hpa,temp_cels,rh_percent
2016-01-01,1020.4,19.5,96.0
2016-01-02,1017.3,17.8,100.0
2016-01-03,1016.4,18.7,100.0
2016-01-04,1014.1,21.1,99.0
2016-01-05,1014.0,20.1,90.0
2016-01-06,1017.2,17.4,98.0
2016-01-07,1018.1,16.9,95.0
2016-01-08,1017.6,16.4,86.0
2016-01-09,1017.5,17.4,86.0
2016-01-10,1013.5,19.9,100.0
2016-01-11,1013.7,16.5,100.0
2016-01-12,1017.4,14.3,100.0
2016-01-13,1018.1,13.0,100.0
2016-01-14,1016.1,14.2,99.0
2016-01-15,1012.9,15.8,99.0
2016-01-16,1010.2,18.3,96.0
2016-01-17,1007.4,17.1,100.0
2016-01-18,1016.2,15.5,67.0
2016-01-19,1020.1,12.4,100.0
2016-01-20,1016.4,15.5,100.0
2016-01-21,1014.6,15.5,100.0
2016-01-22,1014.0,15.4,100.0
2016-01-23,1026.8,8.9,87.0
2016-01-24,1031.8,4.9,58.0
2016-01-25,1027.9,9.2,67.0
2016-01-26,1021.5,15.8,71.0
2016-01-27,1018.1,20.3,71.0
2016-01-28,1016.6,17.1,100.0
2016-01-29,1014.2,17.3,100.0
2016-01-30,1019.4,15.3,100.0
2016-01-31,1016.8,17.1,100.0
2016-02-01,1022.5,11.8,99.0
2016-02-02,1020.2,12.1,100.0
2016-02-03,1020.0,13.6,100.0
2016-02-04,1016.1,16.7,100.0
2016-02-05,1016.2,13.5,99.0
2016-02-06,1022.8,10.5,48.0
2016-02-07,1021.3,9.8,60.0
2016-02-08,1018.8,12.9,61.0
2016-02-09,1016.6,17.1,68.0
2016-02-10,1013.1,21.0,68.0
2016-02-11,1013.0,19.5,89.0
2016-02-12,1009.0,22.2,91.0
2016-02-13,1008.8,24.0,79.0
2016-02-14,1017.6,12.0,100.0
2016-02-15,1022.2,11.0,74.0
2016-02-16,1020.1,11.2,100.0
2016-02-17,1020.0,12.5,97.0
2016-02-18,1015.6,16.9,100.0
2016-02-19,1015.4,15.0,100.0
2016-02-20,,,
2016-02-21,,,
2016-02-22,1017.5,15.5,97.0
2016-02-23,1022.2,13.7,100.0
2016-02-24,1027.3,12.2,99.0
2016-02-25,1026.1,13.2,100.0
2016-02-26,1021.9,14.2,100.0
2016-02-27,1019.7,15.1,100.0
2016-02-28,1018.0,17.8,77.0
2016-02-29,1025.2,14.3,59.0
2016-03-01,1021.6,14.7,60.0
2016-03-02,1018.4,18.3,59.0
2016-03-03,1015.9,18.7,75.0
2016-03-04,1014.1,20.1,85.0
2016-03-05,1009.7,23.4,71.0
2016-03-06,1010.7,20.5,97.0
2016-03-07,1009.7,22.9,90.0
2016-03-08,1006.0,21.2,100.0
2016-03-09,1014.0,14.7,100.0
2016-03-10,1019.7,11.5,97.0
2016-03-11,1019.2,11.9,100.0
2016-03-12,1013.1,15.8,100.0
2016-03-13,1008.8,16.6,100.0
2016-03-14,1016.8,14.7,67.0
2016-03-15,1012.4,14.6,100.0
2016-03-16,1012.9,16.4,100.0
2016-03-17,1009.8,19.7,100.0
2016-03-18,1007.1,21.3,100.0
2016-03-19,1012.3,18.5,100.0
2016-03-20,1013.1,16.4,100.0
2016-03-21,1012.3,17.3,100.0
2016-03-22,1009.9,19.5,100.0
2016-03-23,1013.2,15.7,100.0
2016-03-24,1020.7,12.1,91.0
2016-03-25,1020.3,11.5,100.0
2016-03-26,1019.2,13.4,62.0
2016-03-27,1020.8,14.0,64.0
2016-03-28,1019.1,17.1,53.0
2016-03-29,1016.5,19.5,65.0
2016-03-30,1014.3,18.4,96.0
2016-03-31,1010.6,19.0,100.0
2016-04-01,1011.1,20.3,89.0
2016-04-02,1010.5,24.2,81.0
2016-04-03,1007.6,24.9,93.0
2016-04-04,1009.5,20.5,100.0
2016-04-05,1010.0,20.7,99.0
2016-04-06,1008.3,23.1,98.0
2016-04-07,1008.4,26.7,79.0
2016-04-08,1010.0,20.0,100.0
2016-04-09,1006.4,20.8,100.0
2016-04-10,1005.6,22.3,99.0
2016-04-11,1008.1,20.0,100.0
2016-04-12,1004.3,22.0,100.0
2016-04-13,1002.3,21.1,100.0
2016-04-14,1008.9,19.9,100.0
2016-04-15,1009.3,22.0,100.0
2016-04-16,1005.6,26.0,98.0
2016-04-17,1008.7,20.9,100.0
2016-04-18,1014.6,16.7,100.0
2016-04-19,1013.7,22.9,85.0
2016-04-20,1008.8,25.4,93.0
2016-04-21,1006.0,27.2,85.0
2016-04-22,1005.9,24.9,99.0
2016-04-23,1005.3,25.5,99.0
2016-04-24,1006.2,24.7,97.0
2016-04-25,1008.4,22.7,100.0
2016-04-26,1005.1,25.6,99.0
2016-04-27,1002.2,26.7,90.0
2016-04-28,1010.1,20.0,83.0
2016-04-29,1011.5,21.3,65.0
2016-04-30,1008.5,22.6,91.0
2016-05-01,1008.3,23.4,100.0
2016-05-02,1004.6,27.9,71.0
2016-05-03,1007.6,27.2,68.0
2016-05-04,1008.0,28.0,87.0
2016-05-05,1007.5,23.0,100.0
2016-05-06,1005.3,28.9,83.0
2016-05-07,1007.5,27.8,95.0
2016-05-08,1008.4,26.2,100.0
2016-05-09,1004.6,26.0,100.0
2016-05-10,1002.5,26.8,96.0
2016-05-11,1007.0,21.4,84.0
2016-05-12,1005.6,27.2,78.0
2016-05-13,1010.9,25.8,100.0
2016-05-14,1009.4,27.7,88.0
2016-05-15,1005.4,26.8,96.0
2016-05-16,1011.0,18.5,99.0
2016-05-17,1009.9,20.4,95.0
2016-05-18,1008.2,23.9,99.0
2016-05-19,1006.2,23.5,92.0
2016-05-20,1005.7,24.7,95.0
2016-05-21,1005.3,25.5,100.0
2016-05-22,1004.4,25.8,100.0
2016-05-23,1004.0,24.6,100.0
2016-05-24,1003.6,24.3,100.0
2016-05-25,1004.9,25.5,98.0
2016-05-26,1005.3,27.0,100.0
2016-05-27,1006.5,26.4,100.0
