,pres_hpa,temp_cels,rh_percent
2020-01-01,1023.3,15.4,100.0
2020-01-02,1020.6,18.4,80.0
2020-01-03,1017.4,19.3,77.0
2020-01-04,1017.0,20.1,77.0
2020-01-05,1017.2,21.3,75.0
2020-01-06,1014.6,21.0,93.0
2020-01-07,1013.2,21.3,83.0
2020-01-08,1018.2,15.9,71.0
2020-01-09,1014.6,18.0,79.0
2020-01-10,1010.8,20.4,85.0
2020-01-11,1011.5,17.8,92.0
2020-01-12,1015.0,13.7,97.0
2020-01-13,1014.7,17.0,96.0
2020-01-14,1017.8,16.6,92.0
2020-01-15,1015.5,17.2,100.0
2020-01-16,1014.0,17.7,95.0
2020-01-17,1017.7,13.0,99.0
2020-01-18,1016.7,13.9,90.0
2020-01-19,1018.5,13.5,100.0
2020-01-20,,,
2020-01-21,1018.1,17.4,77.0
2020-01-22,1015.0,19.6,89.0
2020-01-23,1014.7,19.8,92.0
2020-01-24,1016.3,19.5,100.0
2020-01-25,1013.3,17.5,100.0
2020-01-26,1008.3,16.1,100.0
2020-01-27,1013.0,14.0,85.0
2020-01-28,1014.7,12.0,98.0
2020-01-29,1016.8,11.7,66.0
2020-01-30,1018.3,10.0,63.0
2020-01-31,1019.4,11.4,61.0
2020-02-01,1019.8,13.8,65.0
2020-02-02,1017.6,17.0,75.0
2020-02-03,1017.8,16.1,100.0
2020-02-04,1016.0,16.9,100.0
2020-02-05,1019.8,15.0,95.0
2020-02-06,1014.3,18.8,93.0
2020-02-07,1018.8,15.9,95.0
2020-02-08,1022.2,15.8,70.0
2020-02-09,1022.0,14.5,78.0
2020-02-10,1018.0,17.6,62.0
2020-02-11,1015.6,19.7,74.0
2020-02-12,1012.9,20.7,70.0
2020-02-13,1011.6,21.0,99.0
2020-02-14,1011.9,19.6,100.0
2020-02-15,1009.4,22.3,98.0
2020-02-16,1021.4,10.2,94.0
2020-02-17,1025.6,10.8,57.0
2020-02-18,1022.9,13.5,57.0
2020-02-19,1019.2,18.6,61.0
2020-02-20,1022.4,16.8,100.0
2020-02-21,1021.3,18.9,93.0
2020-02-22,1023.5,16.7,100.0
2020-02-23,1020.0,19.2,90.0
2020-02-24,1014.4,22.2,74.0
2020-02-25,1012.9,23.0,68.0
2020-02-26,1015.8,20.5,99.0
2020-02-27,1017.4,17.8,100.0
2020-02-28,1012.7,19.6,97.0
2020-02-29,1009.1,22.0,86.0
2020-03-01,1012.0,18.5,99.0
2020-03-02,1016.5,16.5,91.0
2020-03-03,1014.2,19.7,89.0
2020-03-04,1016.9,14.7,100.0
2020-03-05,1017.4,14.4,95.0
2020-03-06,1011.3,19.8,87.0
2020-03-07,1008.7,20.2,98.0
2020-03-08,1006.2,22.5,94.0
2020-03-09,1002.1,22.8,96.0
2020-03-10,1014.6,15.8,71.0
2020-03-11,1016.3,16.9,73.0
2020-03-12,1009.9,21.0,92.0
2020-03-13,1011.7,18.6,100.0
2020-03-14,1015.7,15.4,72.0
2020-03-15,1016.1,16.1,55.0
2020-03-16,1016.6,19.3,42.0
2020-03-17,1014.5,19.8,62.0
2020-03-18,1010.9,20.0,96.0
2020-03-19,1011.6,20.0,100.0
2020-03-20,1011.0,20.9,95.0
2020-03-21,1008.6,23.5,77.0
2020-03-22,1008.1,24.5,88.0
2020-03-23,1013.2,19.8,88.0
2020-03-24,1011.4,20.7,100.0
2020-03-25,1008.9,25.5,81.0
2020-03-26,1008.2,27.0,65.0
2020-03-27,1010.0,22.9,100.0
2020-03-28,1014.3,14.2,100.0
2020-03-29,1010.3,18.5,89.0
2020-03-30,1010.2,18.1,100.0
2020-03-31,1007.4,20.0,99.0
2020-04-01,1015.0,16.7,80.0
2020-04-02,1015.8,17.9,100.0
2020-04-03,1014.8,17.7,100.0
2020-04-04,1017.2,16.6,92.0
2020-04-05,1016.4,15.6,95.0
2020-04-06,1012.3,17.0,100.0
2020-04-07,1012.9,16.2,92.0
2020-04-08,1012.6,18.8,86.0
2020-04-09,1015.2,20.2,75.0
2020-04-10,1013.7,22.2,61.0
2020-04-11,1009.0,18.4,100.0
2020-04-12,1014.5,13.8,68.0
2020-04-13,1016.2,16.1,41.0
2020-04-14,1011.5,20.0,57.0
2020-04-15,1010.7,20.9,53.0
2020-04-16,1010.5,24.0,62.0
2020-04-17,1009.9,24.0,70.0
2020-04-18,1010.0,24.4,82.0
2020-04-19,1005.9,26.7,89.0
2020-04-20,1008.9,22.4,93.0
2020-04-21,1010.3,19.6,100.0
2020-04-22,1014.3,17.3,100.0
2020-04-23,1016.0,15.6,100.0
2020-04-24,1015.6,17.5,74.0
2020-04-25,1012.0,19.2,100.0
2020-04-26,1012.8,20.6,96.0
2020-04-27,,,
2020-04-28,1013.9,22.8,72.0
2020-04-29,1011.6,24.6,63.0
2020-04-30,1009.8,25.6,70.0
2020-05-01,1007.2,26.3,69.0
2020-05-02,1004.2,26.7,85.0
2020-05-03,,,
2020-05-04,1005.0,27.5,90.0
2020-05-05,1001.9,27.7,83.0
2020-05-06,1006.2,23.6,96.0
2020-05-07,1005.3,24.9,100.0
2020-05-08,1004.6,27.4,90.0
2020-05-09,1002.9,28.7,82.0
2020-05-10,1005.6,27.2,99.0
2020-05-11,1006.1,23.0,100.0
2020-05-12,1008.7,22.5,94.0
2020-05-13,1009.4,25.6,69.0
2020-05-14,1005.6,27.9,72.0
2020-05-15,1004.4,28.4,72.0
2020-05-16,,,
2020-05-17,999.1,29.1,68.0
2020-05-18,999.5,26.4,98.0
2020-05-19,1004.5,22.9,100.0
2020-05-20,1005.3,23.8,100.0
2020-05-21,1001.2,23.9,100.0
2020-05-22,999.8,23.5,99.0
2020-05-23,1002.9,23.8,100.0
2020-05-24,1005.7,24.8,97.0
2020-05-25,1006.1,25.7,100.0
2020-05-26,1002.4,28.9,78.0
2020-05-27,1006.5,22.9,100.0
2020-05-28,1008.5,22.8,100.0
2020-05-29,1006.6,24.5,100.0
2020-05-30,1005.8,27.5,100.0
2020-05-31,1006.5,27.6,98.0
2020-06-01,1006.4,27.3,98.0
2020-06-02,1004.8,29.3,93.0
2020-06-03,1002.4,30.1,72.0
2020-06-04,1002.4,31.2,65.0
2020-06-05,1002.0,29.3,77.0
2020-06-06,1001.4,30.3,68.0
2020-06-07,1003.8,25.7,100.0
2020-06-08,1005.2,25.3,100.0
2020-06-09,1005.3,26.5,99.0
2020-06-10,1004.4,29.0,70.0
2020-06-11,1002.3,29.2,82.0
2020-06-12,1001.3,31.0,67.0
2020-06-13,1004.7,30.0,70.0
2020-06-14,,,
2020-06-15,1006.5,30.7,68.0
2020-06-16,,,
2020-06-17,1002.5,31.4,70.0
2020-06-18,1001.8,31.6,69.0
2020-06-19,1003.3,31.8,61.0
2020-06-20,1001.6,30.7,72.0
2020-06-21,999.3,31.9,60.0
2020-06-22,,,
2020-06-23,1001.0,31.3,66.0
2020-06-24,1001.2,30.8,74.0
2020-06-25,1002.5,30.0,85.0
2020-06-26,1005.6,26.1,100.0
2020-06-27,1003.9,30.2,78.0
2020-06-28,1002.9,28.4,94.0
2020-06-29,1000.5,29.5,96.0
2020-06-30,1000.5,27.6,100.0
