,pres_hpa,temp_cels,rh_percent
2016-01-01,1020.9,20.7,77.0
2016-01-02,1018.0,18.7,88.0
2016-01-03,1016.7,19.8,84.0
2016-01-04,1014.8,21.3,87.0
2016-01-05,1014.6,20.0,84.0
2016-01-06,1018.0,17.8,83.0
2016-01-07,1018.7,17.3,79.0
2016-01-08,1018.3,16.5,75.0
2016-01-09,1017.8,17.5,73.0
2016-01-10,1013.9,20.2,83.0
2016-01-11,1014.3,16.6,91.0
2016-01-12,1017.8,15.0,84.0
2016-01-13,1018.9,13.8,79.0
2016-01-14,1016.9,15.1,74.0
2016-01-15,1013.6,15.8,89.0
2016-01-16,1010.7,19.3,78.0
2016-01-17,1007.9,17.1,89.0
2016-01-18,1016.8,15.8,60.0
2016-01-19,1020.8,12.8,86.0
2016-01-20,1016.5,16.3,87.0
2016-01-21,1015.4,15.9,89.0
2016-01-22,1014.5,15.8,89.0
2016-01-23,1028.0,9.2,74.0
2016-01-24,1033.2,5.2,52.0
2016-01-25,1028.8,9.2,60.0
2016-01-26,1022.5,16.6,61.0
2016-01-27,1019.2,19.9,68.0
2016-01-28,1017.3,17.2,93.0
2016-01-29,1014.8,17.1,93.0
2016-01-30,1019.8,16.5,75.0
2016-01-31,1017.1,17.5,87.0
2016-02-01,1023.3,12.4,82.0
2016-02-02,1020.9,12.6,84.0
2016-02-03,1020.4,13.9,88.0
2016-02-04,1016.7,17.4,84.0
2016-02-05,1016.9,14.6,75.0
2016-02-06,1023.9,10.5,44.0
2016-02-07,1022.4,11.5,46.0
2016-02-08,1019.6,15.0,43.0
2016-02-09,1017.2,18.4,57.0
2016-02-10,1014.0,21.3,62.0
2016-02-11,1013.9,19.1,82.0
2016-02-12,1009.4,23.1,75.0
2016-02-13,1009.4,24.8,68.0
2016-02-14,1018.0,13.2,74.0
2016-02-15,1022.8,11.4,62.0
2016-02-16,1020.5,11.8,83.0
2016-02-17,1020.4,13.2,80.0
2016-02-18,1016.1,17.3,87.0
2016-02-19,1016.0,14.5,90.0
2016-02-20,1022.5,14.2,48.0
2016-02-21,1020.7,16.6,61.0
2016-02-22,1018.3,15.1,86.0
2016-02-23,1022.8,14.5,83.0
2016-02-24,1027.8,12.4,86.0
2016-02-25,1026.2,13.3,86.0
2016-02-26,1022.5,14.3,95.0
2016-02-27,1020.2,15.3,89.0
2016-02-28,1018.6,18.6,63.0
2016-02-29,1025.7,14.4,56.0
2016-03-01,1022.0,14.7,56.0
2016-03-02,1019.2,18.4,56.0
2016-03-03,1016.5,20.0,58.0
2016-03-04,1014.5,21.0,74.0
2016-03-05,1010.4,24.4,63.0
2016-03-06,1011.1,20.9,81.0
2016-03-07,1010.1,23.9,72.0
2016-03-08,1006.5,22.1,87.0
2016-03-09,1014.5,15.1,85.0
2016-03-10,,,
2016-03-11,,,
2016-03-12,,,
2016-03-13,,,
2016-03-14,1017.5,14.8,62.0
2016-03-15,1013.2,15.3,86.0
2016-03-16,1014.0,16.0,91.0
2016-03-17,1010.8,20.0,91.0
2016-03-18,1008.2,21.3,93.0
2016-03-19,1013.0,18.9,83.0
2016-03-20,1013.3,16.4,83.0
2016-03-21,1012.9,17.5,88.0
2016-03-22,1010.9,19.1,88.0
2016-03-23,1013.7,16.0,85.0
2016-03-24,1021.4,11.8,78.0
2016-03-25,1020.9,11.4,89.0
2016-03-26,1020.0,13.2,57.0
2016-03-27,1021.6,13.6,61.0
2016-03-28,,,
2016-03-29,1017.7,20.4,49.0
2016-03-30,1015.2,19.2,75.0
2016-03-31,1011.3,19.5,90.0
2016-04-01,,,
2016-04-02,1011.5,25.3,63.0
2016-04-03,1008.8,25.6,75.0
2016-04-04,1010.1,21.0,85.0
2016-04-05,1010.6,23.3,78.0
2016-04-06,1009.1,24.8,77.0
2016-04-07,1009.2,27.3,68.0
2016-04-08,1010.6,21.0,84.0
2016-04-09,1007.0,21.6,83.0
2016-04-10,1006.0,23.1,79.0
2016-04-11,1008.4,20.5,86.0
2016-04-12,1004.8,22.8,81.0
2016-04-13,1003.0,21.0,89.0
2016-04-14,1009.3,20.2,89.0
2016-04-15,1010.0,22.2,94.0
2016-04-16,1006.4,26.3,81.0
2016-04-17,1009.0,21.9,84.0
2016-04-18,1015.0,17.0,88.0
2016-04-19,1014.3,23.2,71.0
2016-04-20,1009.8,26.2,70.0
