,pres_hpa,temp_cels,rh_percent
2017-01-01,1016.5,21.9,68.0
2017-01-02,1016.5,20.5,85.0
2017-01-03,1017.0,19.7,87.0
2017-01-04,1014.4,22.7,68.0
2017-01-05,1013.3,22.6,67.0
2017-01-06,1012.0,21.8,84.0
2017-01-07,1009.6,21.2,81.0
2017-01-08,1012.2,18.5,81.0
2017-01-09,1016.2,16.4,68.0
2017-01-10,1017.2,18.5,66.0
2017-01-11,1013.6,18.5,78.0
2017-01-12,1009.8,18.9,82.0
2017-01-13,1012.0,14.3,88.0
2017-01-14,1015.1,14.9,73.0
2017-01-15,1015.8,13.8,85.0
2017-01-16,1015.9,15.8,69.0
2017-01-17,1014.8,20.2,70.0
2017-01-18,1014.9,19.9,83.0
2017-01-19,1013.9,18.6,81.0
2017-01-20,1021.0,12.6,59.0
2017-01-21,1020.0,14.6,71.0
2017-01-22,1022.6,13.8,57.0
2017-01-23,1022.6,14.2,60.0
2017-01-24,1022.3,13.8,78.0
2017-01-25,1020.6,15.0,74.0
2017-01-26,1017.1,17.0,65.0
2017-01-27,1017.0,17.9,75.0
2017-01-28,1011.3,21.3,67.0
2017-01-29,1010.8,21.3,74.0
2017-01-30,1017.9,14.9,81.0
2017-01-31,1015.7,16.4,82.0
2017-02-01,1019.5,15.6,82.0
2017-02-02,1018.6,14.9,79.0
2017-02-03,1011.9,20.8,68.0
2017-02-04,1008.2,19.1,81.0
2017-02-05,1009.2,17.9,84.0
2017-02-06,1014.0,17.0,60.0
2017-02-07,1011.4,17.4,67.0
2017-02-08,1009.6,16.8,81.0
2017-02-09,1016.1,10.6,57.0
2017-02-10,1019.0,11.9,52.0
2017-02-11,1021.7,11.7,56.0
2017-02-12,1020.6,14.6,60.0
2017-02-13,1022.4,16.3,60.0
2017-02-14,1023.4,16.2,54.0
2017-02-15,1018.1,20.6,52.0
2017-02-16,1014.0,20.3,50.0
2017-02-17,1014.8,21.8,61.0
2017-02-18,1018.0,18.4,80.0
2017-02-19,1008.8,22.7,61.0
2017-02-20,1010.4,20.0,74.0
