,pres_hpa,temp_cels,rh_percent
2019-01-01,1023.0,15.7,90.0
2019-01-02,1021.5,17.2,92.0
2019-01-03,1022.1,19.0,90.0
2019-01-04,1018.0,19.5,90.0
2019-01-05,1016.7,19.1,90.0
2019-01-06,1018.8,17.9,85.0
2019-01-07,1015.6,20.7,85.0
2019-01-08,1018.9,18.5,89.0
2019-01-09,1018.4,18.6,87.0
2019-01-10,1015.1,21.6,86.0
2019-01-11,1013.7,20.8,86.0
2019-01-12,1016.7,17.3,90.0
2019-01-13,1016.4,18.0,85.0
2019-01-14,1014.5,19.7,75.0
2019-01-15,1015.7,19.8,87.0
2019-01-16,1016.9,15.7,90.0
2019-01-17,1020.5,14.8,85.0
2019-01-18,1017.4,18.2,58.0
2019-01-19,1014.6,18.8,81.0
2019-01-20,1017.9,15.5,90.0
2019-01-21,1018.2,14.8,85.0
2019-01-22,1018.4,13.0,82.0
2019-01-23,1016.8,15.8,67.0
2019-01-24,1016.3,16.5,71.0
2019-01-25,1017.9,17.7,77.0
2019-01-26,1022.8,13.1,66.0
2019-01-27,1019.0,14.1,72.0
2019-01-28,1017.1,18.0,70.0
2019-01-29,1017.0,19.6,69.0
2019-01-30,1015.3,18.6,80.0
2019-01-31,1018.0,16.8,82.0
2019-02-01,1018.6,14.5,77.0
2019-02-02,1012.8,21.5,70.0
2019-02-03,1013.8,21.9,77.0
2019-02-04,1015.6,16.2,90.0
2019-02-05,1011.7,17.3,86.0
2019-02-06,1009.0,20.9,81.0
2019-02-07,1011.7,17.9,91.0
2019-02-08,1013.5,15.6,88.0
2019-02-09,1018.0,14.9,92.0
2019-02-10,1019.7,15.9,92.0
2019-02-11,1022.5,15.3,87.0
2019-02-12,1018.0,21.3,84.0
2019-02-13,1018.4,17.3,91.0
2019-02-14,1017.9,17.3,93.0
2019-02-15,1014.8,19.5,91.0
2019-02-16,1015.9,15.4,89.0
2019-02-17,1015.9,16.6,88.0
2019-02-18,1010.3,20.4,88.0
2019-02-19,1014.4,20.1,89.0
2019-02-20,1015.0,22.0,89.0
2019-02-21,1012.6,20.0,91.0
2019-02-22,1015.1,15.5,89.0
2019-02-23,1014.7,13.5,93.0
2019-02-24,1012.6,15.1,92.0
2019-02-25,,,
2019-02-26,,,
2019-02-27,,,
2019-02-28,1013.1,17.1,85.0
2019-03-01,1012.2,18.4,91.0
2019-03-02,1007.1,20.6,86.0
2019-03-03,1006.7,16.4,94.0
2019-03-04,1012.6,16.5,72.0
2019-03-05,1009.2,16.4,90.0
2019-03-06,1013.0,15.4,88.0
2019-03-07,1017.1,11.9,88.0
2019-03-08,1012.1,16.5,93.0
2019-03-09,1005.0,18.3,97.0
2019-03-10,1009.6,15.2,85.0
2019-03-11,1010.3,16.3,76.0
2019-03-12,1012.6,20.1,55.0
2019-03-13,1015.2,19.7,67.0
2019-03-14,1015.7,18.5,77.0
2019-03-15,1017.9,16.3,67.0
2019-03-16,1015.1,18.6,64.0
2019-03-17,1014.2,19.1,92.0
2019-03-18,1010.4,19.8,90.0
2019-03-19,1011.0,20.5,80.0
2019-03-20,1006.9,24.6,80.0
2019-03-21,1005.2,24.9,85.0
2019-03-22,1011.8,17.4,90.0
2019-03-23,1017.9,14.5,84.0
2019-03-24,1013.1,17.7,89.0
2019-03-25,1012.7,17.8,95.0
2019-03-26,1014.9,19.6,76.0
2019-03-27,1010.0,22.6,84.0
2019-03-28,1004.8,24.9,74.0
2019-03-29,1006.1,21.1,87.0
2019-03-30,1010.9,20.5,76.0
2019-03-31,1017.4,16.8,80.0
2019-04-01,1018.2,15.8,81.0
2019-04-02,1012.5,19.6,91.0
2019-04-03,1012.9,20.5,88.0
2019-04-04,1010.3,22.1,88.0
2019-04-05,1009.5,19.9,78.0
2019-04-06,1007.5,21.9,81.0
2019-04-07,1006.2,25.2,79.0
2019-04-08,1007.4,25.4,74.0
2019-04-09,1003.6,26.5,79.0
2019-04-10,1007.8,19.8,92.0
2019-04-11,1009.8,18.3,95.0
2019-04-12,1012.8,18.8,77.0
2019-04-13,1010.4,20.6,96.0
2019-04-14,1011.2,20.7,87.0
2019-04-15,1011.8,19.0,75.0
2019-04-16,1007.3,18.8,98.0
2019-04-17,1007.3,21.1,70.0
2019-04-18,1006.3,23.8,80.0
2019-04-19,1004.2,23.4,95.0
2019-04-20,1003.5,23.6,86.0
2019-04-21,1004.2,24.8,83.0
2019-04-22,1005.7,25.1,98.0
2019-04-23,1004.1,27.9,80.0
2019-04-24,1003.9,27.0,84.0
2019-04-25,1004.1,26.9,79.0
2019-04-26,1008.9,24.6,85.0
2019-04-27,1010.2,22.3,91.0
