,pres_hpa,temp_cels,rh_percent
2018-01-01,1017.9,16.9,77.0
2018-01-02,1015.1,20.5,64.0
2018-01-03,1015.8,21.0,64.0
2018-01-04,1013.2,19.5,81.0
2018-01-05,1015.7,16.2,85.0
2018-01-06,1013.2,17.4,88.0
2018-01-07,1012.4,17.7,86.0
2018-01-08,1014.2,16.0,83.0
2018-01-09,1020.8,10.8,75.0
2018-01-10,1023.2,11.7,49.0
2018-01-11,1025.7,11.4,50.0
2018-01-12,1026.9,11.3,50.0
2018-01-13,1023.3,13.2,66.0
2018-01-14,1017.7,17.0,65.0
2018-01-15,1013.0,20.0,66.0
2018-01-16,1009.6,19.8,74.0
2018-01-17,1013.0,20.2,79.0
2018-01-18,1014.5,20.4,85.0
2018-01-19,1015.1,17.9,88.0
2018-01-20,1013.8,18.9,85.0
2018-01-21,1009.9,20.2,82.0
2018-01-22,1013.0,16.6,70.0
2018-01-23,1014.3,18.1,74.0
2018-01-24,1015.0,15.9,80.0
2018-01-25,1013.9,18.0,76.0
2018-01-26,1018.3,13.6,83.0
2018-01-27,1012.0,18.9,71.0
2018-01-28,1014.4,14.4,82.0
2018-01-29,1019.2,11.5,81.0
2018-01-30,1016.9,13.7,86.0
2018-01-31,1016.0,15.2,83.0
2018-02-01,1019.2,12.6,86.0
2018-02-02,1022.4,12.3,72.0
2018-02-03,1023.4,9.6,79.0
2018-02-04,1023.9,9.0,82.0
2018-02-05,1023.0,8.4,81.0
2018-02-06,1020.6,11.1,55.0
2018-02-07,1017.8,11.7,87.0
2018-02-08,1016.0,12.5,81.0
2018-02-09,1013.2,16.8,88.0
2018-02-10,1016.2,16.0,83.0
2018-02-11,1022.5,12.2,82.0
2018-02-12,1023.3,13.6,54.0
2018-02-13,1019.5,16.6,59.0
2018-02-14,1013.8,19.4,65.0
2018-02-15,1012.6,21.6,59.0
2018-02-16,1012.3,18.9,76.0
2018-02-17,1015.5,17.8,70.0
2018-02-18,1013.5,19.8,72.0
2018-02-19,1011.7,22.5,53.0
2018-02-20,1010.4,17.7,83.0
2018-02-21,1013.7,16.2,83.0
2018-02-22,,,
2018-02-23,1017.5,17.0,70.0
2018-02-24,1015.4,18.6,75.0
2018-02-25,1017.6,15.8,82.0
2018-02-26,1017.6,17.0,65.0
2018-02-27,1013.1,18.6,80.0
2018-02-28,1009.9,19.2,85.0
2018-03-01,1009.3,21.7,72.0
2018-03-02,1008.1,21.2,75.0
2018-03-03,1008.0,23.5,75.0
2018-03-04,1008.9,24.5,76.0
2018-03-05,1013.8,18.3,74.0
2018-03-06,1017.0,16.9,82.0
2018-03-07,1013.2,17.2,85.0
2018-03-08,1020.6,12.2,75.0
2018-03-09,1021.0,13.8,61.0
2018-03-10,1019.3,16.4,53.0
2018-03-11,1017.5,19.8,47.0
2018-03-12,1015.0,20.9,55.0
2018-03-13,1013.1,22.4,60.0
2018-03-14,1012.4,23.8,61.0
2018-03-15,1011.6,21.1,68.0
