,pres_hpa,temp_cels,rh_percent
2020-01-01,1024.2,16.0,79.0
2020-01-02,1021.5,19.5,64.0
2020-01-03,1018.6,21.1,59.0
2020-01-04,1018.0,21.1,63.0
2020-01-05,1018.4,22.1,62.0
2020-01-06,1015.8,20.9,75.0
2020-01-07,1014.4,23.4,55.0
2020-01-08,1018.8,16.4,60.0
2020-01-09,1015.6,19.1,64.0
2020-01-10,1012.0,22.3,61.0
2020-01-11,1012.6,18.9,72.0
2020-01-12,1015.9,14.6,74.0
2020-01-13,1015.4,17.8,75.0
2020-01-14,1018.8,17.4,71.0
2020-01-15,1016.5,18.6,78.0
2020-01-16,1015.1,18.6,70.0
2020-01-17,1018.4,14.6,72.0
2020-01-18,1017.7,14.6,70.0
2020-01-19,1019.4,14.7,77.0
2020-01-20,1021.5,15.6,61.0
2020-01-21,1019.1,19.1,60.0
2020-01-22,1016.3,21.7,68.0
2020-01-23,1015.6,21.3,67.0
2020-01-24,1017.1,20.9,74.0
2020-01-25,1014.1,18.6,78.0
2020-01-26,1009.7,15.6,82.0
2020-01-27,1014.2,14.7,70.0
2020-01-28,1016.0,13.4,70.0
2020-01-29,1018.1,12.4,57.0
2020-01-30,1019.7,11.8,41.0
2020-01-31,1020.5,12.6,50.0
2020-02-01,1020.8,14.5,56.0
2020-02-02,1018.8,18.1,59.0
2020-02-03,1018.9,17.8,70.0
2020-02-04,1017.0,17.7,78.0
2020-02-05,1020.8,15.5,74.0
2020-02-06,1015.2,20.2,69.0
2020-02-07,1020.0,16.7,78.0
2020-02-08,1023.6,16.3,62.0
2020-02-09,1022.9,15.2,63.0
2020-02-10,1019.2,18.3,54.0
2020-02-11,1016.7,21.2,55.0
2020-02-12,1014.1,22.7,58.0
2020-02-13,1013.1,21.1,81.0
2020-02-14,1013.0,19.7,83.0
2020-02-15,1010.4,23.8,75.0
2020-02-16,1022.4,10.8,77.0
2020-02-17,1027.0,11.5,48.0
2020-02-18,1023.7,13.9,51.0
2020-02-19,1020.5,19.1,54.0
2020-02-20,1023.1,17.8,77.0
2020-02-21,1022.8,19.0,75.0
2020-02-22,1024.3,17.5,80.0
2020-02-23,1020.8,20.0,69.0
2020-02-24,1015.6,23.0,62.0
2020-02-25,1014.0,24.7,53.0
2020-02-26,1016.6,21.8,74.0
2020-02-27,1018.2,18.5,82.0
2020-02-28,1013.8,21.0,73.0
2020-02-29,1010.3,23.9,61.0
2020-03-01,1012.8,19.8,73.0
2020-03-02,1017.2,17.6,67.0
2020-03-03,1015.1,20.3,70.0
2020-03-04,1018.0,16.5,73.0
2020-03-05,1018.1,15.3,73.0
2020-03-06,1012.5,21.5,63.0
2020-03-07,1009.8,21.5,75.0
2020-03-08,1007.3,23.4,71.0
2020-03-09,1003.5,23.4,75.0
2020-03-10,1015.7,16.1,63.0
2020-03-11,1016.9,17.5,63.0
2020-03-12,1011.2,22.2,60.0
2020-03-13,1012.7,19.6,80.0
2020-03-14,1016.8,15.9,60.0
2020-03-15,1017.1,17.3,46.0
2020-03-16,1017.7,19.9,38.0
2020-03-17,1015.8,19.9,64.0
